split_regime,pool,task,task_type,candidate_count,transformation,n_outer_units,n_matrix_columns,entropy_rank,participation_rank,median_correlation,ledoit_wolf_shrinkage_alpha,eigenvalue_probability_json,relative_entropy_rank
scaffold,Classical multiview,bace,classification,32,fixed_morgan_rf_relative,15,32,14.802184196546024,8.07316723166522,0.2171504940549355,0.312217468683224,"[0.010071531247845909, 0.010071531247845914, 0.010071531247845916, 0.010071531247845917, 0.010071531247845922, 0.010071531247845926, 0.01007153124784593, 0.01007153124784593, 0.010071531247845933, 0.010071531247845935, 0.010071531247845938, 0.01007153124784594, 0.010071531247845943, 0.010071531247845945, 0.01007153124784595, 0.010071531247845957, 0.010071531247845957, 0.011923455283213091, 0.01275045489990907, 0.014933824835626464, 0.015925921117431775, 0.017734826269559495, 0.020462822628544694, 0.026595674145472713, 0.034028281595723055, 0.03964877912277356, 0.0487011556148646, 0.0696004556976385, 0.08012680519757505, 0.15354938450098313, 0.2828021278773038]",0.46256825614206326
scaffold,Classical multiview,bace,classification,32,registry_median_relative,15,32,19.89457075164651,12.664807471343286,0.12706959393237216,0.4553156711037303,"[0.01468760229366869, 0.014687602293668691, 0.014687602293668696, 0.014687602293668708, 0.014687602293668714, 0.014687602293668715, 0.014687602293668719, 0.01468760229366872, 0.014687602293668722, 0.014687602293668726, 0.01468760229366873, 0.01468760229366873, 0.014687602293668734, 0.01468760229366874, 0.01468760229366874, 0.014687602293668741, 0.014687602293668748, 0.0160929731212109, 0.017416173128197644, 0.01876756609582221, 0.021410483672371586, 0.022240050858449018, 0.026565970788735165, 0.02757239723073279, 0.03195491312448032, 0.04131906798672342, 0.04579402176654154, 0.06280549430589907, 0.08651516336030102, 0.14805598359808742, 0.18380050197007963]",0.6217053359889534
scaffold,Classical multiview,bace,classification,32,within_unit_rank,15,32,24.874014554366045,18.393461457080075,-0.02404285948916516,0.5741501749248274,"[0.01794219296640083, 0.017942192966400834, 0.017942192966400834, 0.017942192966400844, 0.017942192966400847, 0.01794219296640085, 0.017942192966400858, 0.017942192966400858, 0.017942192966400858, 0.01794219296640086, 0.01794219296640086, 0.01794219296640086, 0.017942192966400868, 0.01794219296640087, 0.017942192966400875, 0.017942192966400882, 0.01794219296640089, 0.01794219296640089, 0.020155655306040788, 0.02205759212581403, 0.023130449938912338, 0.024583419029458996, 0.027326828489238016, 0.027716092835907175, 0.03241200437724711, 0.034052416008083265, 0.03956028763036223, 0.053639549672872634, 0.06703188658072512, 0.07167608791443726, 0.09006329728592113, 0.14363495940976442]",0.7773129548239389
scaffold,Classical multiview,clintox,classification,4,raw,15,4,4.0,4.0,0.0,1.0,"[0.25, 0.25, 0.25, 0.25]",1.0
scaffold,Classical multiview,clintox,classification,4,row_centred,15,4,3.874417977635212,3.7684443103706338,-0.11381359630131752,0.6425240801662752,"[0.16063102004156876, 0.2313703965131573, 0.2795476350321867, 0.32845094841308725]",0.968604494408803
scaffold,Classical multiview,clintox,classification,4,shared_morgan_linear_relative,15,4,2.5640090780151583,2.2450451772385995,0.4111446721879029,0.3394909280660545,"[0.174184939130813, 0.22042417462323005, 0.605390886245957]",0.6410022695037896
scaffold,Classical multiview,clintox,classification,4,fixed_morgan_rf_relative,15,4,3.9149814260570297,3.826892634853352,0.12778876429382185,0.7241934849079894,"[0.2021015091049159, 0.21594534221415165, 0.24356103436840867, 0.33839211431252375]",0.9787453565142574
scaffold,Classical multiview,clintox,classification,4,registry_median_relative,15,4,2.595390601336948,2.2897976604731247,0.39262374613824996,0.3817724465107839,"[0.18093687248258236, 0.22439721377546093, 0.5946659137419569]",0.648847650334237
scaffold,Classical multiview,clintox,classification,4,within_unit_rank,15,4,3.8046940062793984,3.6297086097064866,-0.19288075898475626,0.6152742843258183,"[0.15381857108145455, 0.21726885493695094, 0.2558355220299012, 0.37307705195169344]",0.9511735015698496
scaffold,Classical multiview,clintox,classification,8,raw,15,8,6.75381315603424,5.555053922688707,0.2553009151788789,0.5233840730286269,"[0.06798005716070267, 0.07567897679434718, 0.08192228506827631, 0.0859488180843137, 0.09218289216692098, 0.12239686854168952, 0.13743473745425588, 0.33645536472949383]",0.84422664450428
scaffold,Classical multiview,clintox,classification,8,row_centred,15,8,7.887266837893197,7.770523097999522,-0.023588797428997263,0.8120187911958767,"[0.10150234889948458, 0.10410356732968772, 0.11124484152944165, 0.11878391233587338, 0.11992359781756422, 0.1269569987339496, 0.14957378238349148, 0.16791095097050737]",0.9859083547366496
scaffold,Classical multiview,clintox,classification,8,shared_morgan_linear_relative,15,8,3.668193231831139,2.4102562606524653,0.5633835788006162,0.19966722108205268,"[0.03141435969669961, 0.040464525554862664, 0.0488690644533413, 0.050298831017787635, 0.08198243754904218, 0.12686072599520382, 0.6201100557330629]",0.4585241539788924
scaffold,Classical multiview,clintox,classification,8,fixed_morgan_rf_relative,15,8,5.820346827487836,4.816251305650644,0.25710099492353805,0.4099153314046276,"[0.06471163125213358, 0.07804503489176393, 0.08922055382407151, 0.10504910123871591, 0.13090622433509633, 0.16685764552005417, 0.3652098089381647]",0.7275433534359795
scaffold,Classical multiview,clintox,classification,8,registry_median_relative,15,8,4.341523711604469,2.999875110571364,0.4130170721516814,0.25928502217509997,"[0.04008360966895766, 0.049652297037913344, 0.05798545691229461, 0.06331082896796274, 0.10267134078535156, 0.14838970898212056, 0.5379067576453995]",0.5426904639505586
scaffold,Classical multiview,clintox,classification,8,within_unit_rank,15,8,7.708789491479126,7.4245326513006535,-0.03465381053714793,0.6927115001273475,"[0.08658893751591842, 0.08986610284393265, 0.10126015860528599, 0.10495952543660232, 0.12661826030420012, 0.1452231906818487, 0.14990078054876232, 0.19558304406344953]",0.9635986864348908
scaffold,Classical multiview,clintox,classification,16,raw,15,16,8.498472736474657,4.573971483058992,0.4213703134504182,0.3373740338456057,"[0.02108587711535036, 0.021085877115350378, 0.021349377202456738, 0.022826157663623094, 0.02330021436369052, 0.024587471059040366, 0.028365328665385253, 0.030482010067910303, 0.0316233829722456, 0.034618144752984165, 0.038735364079286023, 0.04527970713061755, 0.054548796204717837, 0.07865294995583053, 0.08571077194558499, 0.43774856970592624]",0.531154546029666
scaffold,Classical multiview,clintox,classification,16,row_centred,15,16,15.95424878227754,15.90607523892341,6.94240682145728e-05,0.9318719018641785,"[0.05824199386651115, 0.05824199386651117, 0.05829331396178237, 0.05857564404900328, 0.058729624650347326, 0.059023425206906066, 0.06010545514550843, 0.06050254231817543, 0.06098703309779515, 0.06155717131981034, 0.0630810293863353, 0.06392854543871503, 0.0660884072265153, 0.06741363424512183, 0.06974550437725316, 0.07548468184370871]",0.9971405488923463
scaffold,Classical multiview,clintox,classification,16,shared_morgan_linear_relative,15,16,3.791123113790872,1.9923060316085552,0.7131103371405484,0.14585713758594032,"[0.00972380917239605, 0.009831155331178829, 0.010490659605437986, 0.010941194027159366, 0.011073618818523338, 0.014096439791447354, 0.014634263042588119, 0.015606626323199256, 0.016634295799894575, 0.019621620762314915, 0.024674388296888713, 0.030242418479215497, 0.04080628744546414, 0.07023325356461414, 0.7013899695396777]",0.2369451946119295
scaffold,Classical multiview,clintox,classification,16,fixed_morgan_rf_relative,15,16,9.712365918022034,6.13332458267698,0.29883567225136537,0.3327298439980034,"[0.02218198959986689, 0.02262011899740588, 0.023835306647053703, 0.025543527203225544, 0.026770746499554153, 0.03300598656740108, 0.03526404449692612, 0.041790128505734374, 0.04283080082662904, 0.05682742518469645, 0.05896908140262513, 0.06723142072062235, 0.0876966200332095, 0.10209414141061132, 0.35333866190443836]",0.6070228698763771
scaffold,Classical multiview,clintox,classification,16,registry_median_relative,15,16,11.44497667229427,8.385608360120356,0.21838286196775636,0.43985407087059686,"[0.029323604724706468, 0.029613300043104463, 0.031055936345344305, 0.032687965863078816, 0.03416075565478004, 0.03959760148535978, 0.04182801165477062, 0.04263989897177944, 0.046979942279140506, 0.0593312421372859, 0.0632199524831572, 0.08101846270844061, 0.08385184660184714, 0.11531814174846881, 0.2693733372987359]",0.7153110420183919
scaffold,Classical multiview,clintox,classification,16,within_unit_rank,15,16,15.949941348459419,15.897242848029872,-0.0038977517460038013,0.9310796222485533,"[0.0581924763905346, 0.058192476390534605, 0.05820794446756607, 0.05826627341346426, 0.05860725456211568, 0.05911563203829449, 0.05978061718623562, 0.059983035124364995, 0.06065022734191675, 0.062201002311422386, 0.062496816889522286, 0.06461290743426706, 0.06505758089723537, 0.06720592335115544, 0.07271858787359413, 0.07471124432777636]",0.9968713342787137
scaffold,Classical multiview,clintox,classification,32,raw,15,32,12.401545001396094,4.9670768316427605,0.42858722492606005,0.34862352946864306,"[0.01089448529589507, 0.010894485295895071, 0.010894485295895075, 0.010894485295895076, 0.010894485295895078, 0.010894485295895082, 0.010894485295895085, 0.010894485295895087, 0.010894485295895092, 0.010894485295895094, 0.010894485295895099, 0.010894485295895102, 0.010894485295895102, 0.010894485295895104, 0.010894485295895108, 0.01089448529589511, 0.010894485295895115, 0.010894485295895139, 0.012818794371064193, 0.013482223492931192, 0.015272955452619872, 0.01645831854692062, 0.01823523508833839, 0.02052309013793211, 0.021214913639400614, 0.02250249979459402, 0.024624258561176563, 0.037848497310176935, 0.0466167131434528, 0.055167758662735586, 0.06955865459051593, 0.42957535188202955]",0.38754828129362795
scaffold,Classical multiview,clintox,classification,32,row_centred,15,32,29.83418728174816,27.365914487726194,-0.0041809670139904,0.765787136011602,"[0.023930848000362517, 0.023930848000362534, 0.023930848000362544, 0.023930848000362544, 0.023930848000362548, 0.02393084800036255, 0.023930848000362555, 0.023930848000362562, 0.023930848000362562, 0.023930848000362565, 0.02393084800036257, 0.02393084800036257, 0.02393084800036257, 0.023930848000362572, 0.023930848000362576, 0.02393084800036258, 0.02393084800036258, 0.023930848000362583, 0.025126921847525817, 0.026263602885915942, 0.027853357655189467, 0.028576345546265362, 0.030447187373944046, 0.032040611424009116, 0.034949585897869125, 0.036268555687840966, 0.03889770320780375, 0.04069676249489034, 0.05262592216264175, 0.05741816847685131, 0.06352804520943173, 0.0745519661232952]",0.93231835255463
scaffold,Classical multiview,clintox,classification,32,shared_morgan_linear_relative,15,32,4.673600961609187,2.080350865627187,0.7157153427845195,0.13919780380885258,"[0.004490251735769402, 0.0044902517357694105, 0.004490251735769418, 0.004490251735769418, 0.004490251735769421, 0.004490251735769425, 0.0044902517357694295, 0.0044902517357694295, 0.004490251735769436, 0.004490251735769439, 0.004490251735769442, 0.004490251735769448, 0.004490251735769451, 0.004490251735769456, 0.0044902517357694564, 0.004490251735769459, 0.004490251735769528, 0.005376318433826946, 0.00685529189687003, 0.0073070848075779, 0.007537076835076332, 0.009204295760721069, 0.009881715219517882, 0.010956477438059109, 0.01209696654257856, 0.014412326918768443, 0.017891991713700355, 0.02726037979001089, 0.04917721961239896, 0.058227102987735584, 0.6874814725350775]",0.1460500300502871
scaffold,Classical multiview,clintox,classification,32,fixed_morgan_rf_relative,15,32,12.938232940890954,5.961464681341563,0.3521981399937744,0.2796558335962855,"[0.009021155922460779, 0.009021155922460803, 0.009021155922460805, 0.009021155922460807, 0.009021155922460809, 0.009021155922460812, 0.009021155922460819, 0.009021155922460822, 0.009021155922460824, 0.009021155922460824, 0.00902115592246083, 0.00902115592246083, 0.009021155922460835, 0.009021155922460835, 0.009021155922460843, 0.009021155922460845, 0.009021155922460848, 0.010894800533948033, 0.013855720183280153, 0.017049123144087807, 0.01835193241339017, 0.020116178841999458, 0.02161976648881855, 0.0308325584351352, 0.03254554712914217, 0.03530499203315191, 0.050514641985179146, 0.06444602592372657, 0.07157417706332575, 0.08164591762659083, 0.3778889675163901]",0.4043197794028423
scaffold,Classical multiview,clintox,classification,32,registry_median_relative,15,32,19.942165990521097,12.14005833469083,0.19425303733849605,0.444336503157351,"[0.01433343558572097, 0.014333435585720974, 0.014333435585720979, 0.014333435585720979, 0.014333435585720982, 0.014333435585720984, 0.014333435585720988, 0.014333435585720988, 0.014333435585720991, 0.014333435585720991, 0.014333435585721, 0.014333435585721001, 0.014333435585721005, 0.014333435585721005, 0.014333435585721008, 0.014333435585721017, 0.014333435585721033, 0.016320103102784603, 0.018542125065457563, 0.021532113843995095, 0.022961760294221083, 0.025264625574125902, 0.029968786597107402, 0.03274145625873442, 0.03605381541285108, 0.04039123694681988, 0.05502672114642808, 0.06499778171598698, 0.07654465413697496, 0.09202698069628377, 0.22395943425097223]",0.6231926872037843
scaffold,Classical multiview,clintox,classification,32,within_unit_rank,15,32,30.303554099500666,28.320456007593446,-0.00467345155712041,0.7968483521668165,"[0.024901511005212987, 0.024901511005212994, 0.024901511005213005, 0.024901511005213005, 0.02490151100521301, 0.024901511005213012, 0.024901511005213012, 0.024901511005213012, 0.024901511005213015, 0.02490151100521302, 0.024901511005213026, 0.02490151100521303, 0.024901511005213033, 0.024901511005213036, 0.024901511005213036, 0.024901511005213043, 0.024901511005213043, 0.024901511005213046, 0.0257410704565521, 0.02720704676948143, 0.02825110849284548, 0.02955472220227014, 0.030391480747275015, 0.031424179026895316, 0.032911717148767394, 0.03468166224615396, 0.03999834801327763, 0.041079358577194934, 0.04629842302364352, 0.05217666080449187, 0.06457587552023994, 0.06748114887707701]",0.9469860656093958
scaffold,Classical multiview,esol,regression,4,raw,15,4,1.971915299588207,1.6072119864677328,0.7005818786994065,0.07639730789396294,"[0.01909932697349057, 0.01909932697349081, 0.19900088940344254, 0.762800456649576]",0.49297882489705175
scaffold,Classical multiview,esol,regression,4,row_centred,15,4,2.2073457339388716,1.8537401343513626,-0.16831400088226048,0.0944370794647957,"[0.02360926986619885, 0.02360926986619896, 0.27091702507096127, 0.6818644351966409]",0.5518364334847179
scaffold,Classical multiview,esol,regression,4,shared_morgan_linear_relative,15,4,1.2085258517242756,1.0807217997293816,0.9420501213813747,0.05073956517757338,"[0.016913188392524498, 0.02154786498241816, 0.9615389466250573]",0.3021314629310689
scaffold,Classical multiview,esol,regression,4,fixed_morgan_rf_relative,15,4,1.227769213031934,1.0811839472032518,0.9500920723390931,0.04529184515313256,"[0.01132296128828322, 0.011666355955624538, 0.015550405298110649, 0.9614602774579817]",0.3069423032579835
scaffold,Classical multiview,esol,regression,4,registry_median_relative,15,4,1.7519830527612434,1.4586408839311242,-0.5150468592115067,0.08008323592817367,"[0.026694411976057982, 0.16169492813641068, 0.8116106598875313]",0.43799576319031086
scaffold,Classical multiview,esol,regression,4,within_unit_rank,15,4,1.0,1.0,1.0,,[1.0],0.25
scaffold,Classical multiview,esol,regression,8,raw,15,8,2.7654935443250266,2.267987749949485,0.33943289641131785,0.08876108528996142,"[0.011095135661245127, 0.011095135661245217, 0.011273365963397628, 0.011319009538780815, 0.011811060374530861, 0.014174082506265175, 0.40003507004827144, 0.5291971402462639]",0.3456866930406283
scaffold,Classical multiview,esol,regression,8,row_centred,15,8,1.6934088977705999,1.2948470289791423,-0.6118839604485528,0.047054747745684654,"[0.005881843468210556, 0.005881843468210588, 0.006079968045911017, 0.006421757664247537, 0.0069748637019281245, 0.008351828565485907, 0.08597397829927889, 0.8744339167867274]",0.21167611222132499
scaffold,Classical multiview,esol,regression,8,shared_morgan_linear_relative,15,8,1.2633154234931576,1.0827119819078987,0.9564853454489585,0.03940872823555519,"[0.005629818319365142, 0.00564275070831793, 0.005657775806202104, 0.0056934534823136, 0.005806663009314776, 0.010668310171232048, 0.9609012285032544]",0.1579144279366447
scaffold,Classical multiview,esol,regression,8,fixed_morgan_rf_relative,15,8,1.4202753236330004,1.1489873064378933,0.9298331386388368,0.04293158478582352,"[0.006133083540831948, 0.006157761003747823, 0.006268884879907111, 0.006629721576992659, 0.01009764040281383, 0.032503484475084575, 0.932209424120622]",0.17753441545412504
scaffold,Classical multiview,esol,regression,8,registry_median_relative,15,8,1.51722142430283,1.2048076037581865,0.8215492629924726,0.044372830669240866,"[0.006338975809891557, 0.006416631448256838, 0.006429797692261661, 0.006589890224098683, 0.007017177988896993, 0.05813491828841978, 0.9090726085481745]",0.18965267803785374
scaffold,Classical multiview,esol,regression,8,within_unit_rank,15,8,2.629313713057612,1.8620632586588066,-0.3872489128620263,0.09182079806873074,"[0.013117256866961526, 0.013117256866961547, 0.013117256866961562, 0.013117256866961703, 0.09143661251131825, 0.1438456647945298, 0.7122486952263056]",0.3286642141322015
scaffold,Classical multiview,esol,regression,16,raw,15,16,4.5405960105384775,3.0820437051322416,0.29372675146756055,0.12285043129129256,"[0.007678151955705718, 0.007678151955705777, 0.007678151955705784, 0.00767815195570579, 0.007678151955705802, 0.007678151955705824, 0.007715044542847629, 0.007796785900185289, 0.00787834434462489, 0.008099333724200694, 0.008879171708438617, 0.015951741149698873, 0.024219011032158132, 0.08629065391925687, 0.34003227957912807, 0.44706872236522627]",0.28378725065865484
scaffold,Classical multiview,esol,regression,16,row_centred,15,16,5.166082921027923,3.313424254564471,0.0027468937385509134,0.15877092866776493,"[0.009923183041735265, 0.009923183041735284, 0.009923183041735305, 0.00992318304173531, 0.00992318304173533, 0.00992318304173534, 0.009981937283613795, 0.010097574986688668, 0.0106460332500892, 0.010785276214894602, 0.012416893402454693, 0.02060164223012546, 0.03868559280040429, 0.07667148631129751, 0.30063539747122203, 0.44993906779879794]",0.32288018256424517
scaffold,Classical multiview,esol,regression,16,shared_morgan_linear_relative,15,16,1.3695436873714535,1.104153195809511,0.9504898788618386,0.03718384481882504,"[0.002478922987921618, 0.0024789229879216535, 0.002478922987921678, 0.002478922987921688, 0.0024789229879217957, 0.002481567019154838, 0.0024873654261959475, 0.002496977784625475, 0.0025108114669900503, 0.0025480965355985184, 0.002702788261604736, 0.004152692980327521, 0.005812946668700953, 0.010869795393044222, 0.9515423435241493]",0.08559648046071584
scaffold,Classical multiview,esol,regression,16,fixed_morgan_rf_relative,15,16,2.734994154215774,1.7398437197092325,0.7378266176379278,0.06580437249357028,"[0.004386958166237984, 0.004386958166237995, 0.004386958166238019, 0.004386958166238033, 0.004386958166238302, 0.0044129680500583236, 0.004445317537682076, 0.00458976963561634, 0.005004274637466823, 0.00595307921480992, 0.00645973302923696, 0.02884124130144961, 0.045390855330108906, 0.12779575819016284, 0.7451722122422179]",0.17093713463848587
scaffold,Classical multiview,esol,regression,16,registry_median_relative,15,16,4.700990067617808,3.0899932429970076,0.4709072364422717,0.13722344331589315,"[0.009148229554392826, 0.00914822955439284, 0.009148229554392866, 0.009148229554392895, 0.009148229554392928, 0.009190960132264439, 0.009353263453031488, 0.009403683871071938, 0.011597137716615994, 0.013998984891418334, 0.02376175255632451, 0.03494634015819154, 0.056562228751386785, 0.32501214859192173, 0.46043235210580885]",0.293811879226113
scaffold,Classical multiview,esol,regression,16,within_unit_rank,15,16,7.00700753044533,4.587557943068209,-0.07058005621599793,0.20198724222156206,"[0.013465816148104104, 0.013465816148104149, 0.013542159281926475, 0.01368386301112227, 0.014078854183981117, 0.014895579461703317, 0.016355664490157566, 0.016872697848545934, 0.02346713596658853, 0.031063737893451997, 0.046656386518078546, 0.06261225268119987, 0.09346276515338903, 0.2698699964917439, 0.3565072747219032]",0.43793797065283313
scaffold,Classical multiview,esol,regression,32,raw,15,32,9.072444970708121,4.893854774855912,0.26370086950548466,0.19443755742246188,"[0.00607617366945188, 0.006076173669451912, 0.006076173669451918, 0.006076173669451922, 0.006076173669451924, 0.006076173669451928, 0.00607617366945193, 0.006076173669451934, 0.006076173669451936, 0.006076173669451936, 0.006076173669451939, 0.006076173669451941, 0.006076173669451946, 0.006076173669451946, 0.0060761736694519486, 0.006076173669451955, 0.0060761736694519555, 0.006076173669452, 0.006311010166129974, 0.006512011165538128, 0.007149746547703152, 0.007720322866742239, 0.008533937530338967, 0.009352678314260255, 0.011340951332637145, 0.013812530121340106, 0.019582750392846997, 0.04105878987768456, 0.04534454253572999, 0.1468113758303526, 0.1926605455723248, 0.3744376816962363]",0.2835139053346288
scaffold,Classical multiview,esol,regression,32,row_centred,15,32,11.692572403306782,6.360795800392022,-0.0024210511595107323,0.2531744631380967,"[0.007911701973065498, 0.007911701973065502, 0.007911701973065505, 0.00791170197306551, 0.00791170197306551, 0.007911701973065517, 0.007911701973065517, 0.007911701973065519, 0.007911701973065528, 0.00791170197306553, 0.007911701973065531, 0.007911701973065536, 0.007911701973065538, 0.007911701973065541, 0.007911701973065545, 0.00791170197306555, 0.007911701973065566, 0.0079117019730656, 0.008270989300222428, 0.008566234969332766, 0.009609977725844307, 0.010215629383181284, 0.011083354551559432, 0.01201492846343163, 0.014801023709030098, 0.02010212855700791, 0.029340668557821366, 0.045851131556336, 0.07500314504374501, 0.08910784419272721, 0.2369272716400911, 0.28669503683449005]",0.36539288760333694
scaffold,Classical multiview,esol,regression,32,shared_morgan_linear_relative,15,32,1.4878541244500405,1.125274923634724,0.9454730982808115,0.03721153966419722,"[0.0012003722472321244, 0.0012003722472321394, 0.0012003722472321485, 0.0012003722472321491, 0.0012003722472321533, 0.0012003722472321578, 0.001200372247232164, 0.0012003722472321658, 0.0012003722472321687, 0.0012003722472321704, 0.0012003722472321752, 0.0012003722472321767, 0.0012003722472321825, 0.001200372247232185, 0.0012003722472321877, 0.0012003722472321951, 0.0012003722472322855, 0.0012093724417637233, 0.0012279003889099725, 0.0012386266164632054, 0.001267171940801843, 0.0012767885172920667, 0.0013242693330591754, 0.0013364533584764937, 0.0015134862436689666, 0.0018416091658140783, 0.0036454060818977845, 0.004171819476432348, 0.006345552991721775, 0.010620815022137145, 0.9425744002186145]",0.046495441389063766
scaffold,Classical multiview,esol,regression,32,fixed_morgan_rf_relative,15,32,3.325165722090878,1.8367252843999433,0.763927830919325,0.07298961424824302,"[0.0023545036854270202, 0.002354503685427172, 0.0023545036854271807, 0.0023545036854271837, 0.0023545036854271863, 0.0023545036854271885, 0.0023545036854271902, 0.002354503685427195, 0.0023545036854271967, 0.002354503685427199, 0.0023545036854271994, 0.002354503685427204, 0.002354503685427207, 0.002354503685427209, 0.0023545036854272132, 0.002354503685427221, 0.002354503685427229, 0.002450634675354912, 0.0025956478307486534, 0.0026713451847676845, 0.0029585442250620033, 0.003211072877166606, 0.003355537581209432, 0.0037037451225637808, 0.005141124054443582, 0.005619522446802612, 0.012019987176287102, 0.029546095671656197, 0.050979290207938635, 0.10850626528901179, 0.7272146250047248]",0.10391142881533993
scaffold,Classical multiview,esol,regression,32,registry_median_relative,15,32,7.313939109047815,3.57728783333031,0.45995052176203,0.1731737139892848,"[0.005586248838363998, 0.005586248838364009, 0.00558624883836401, 0.0055862488383640165, 0.00558624883836402, 0.005586248838364022, 0.005586248838364027, 0.00558624883836403, 0.005586248838364031, 0.005586248838364035, 0.005586248838364035, 0.005586248838364037, 0.00558624883836404, 0.005586248838364041, 0.005586248838364051, 0.005586248838364064, 0.00558624883836411, 0.005935815918502975, 0.006227546363385021, 0.0067760686456471925, 0.007187466234411137, 0.007792427016173189, 0.010107538202347992, 0.012231392679205054, 0.014260097543047306, 0.019634566226605362, 0.03331177277217481, 0.04708532922266967, 0.05676594480907279, 0.1943975810517055, 0.48332022306286343]",0.2285605971577442
scaffold,Classical multiview,esol,regression,32,within_unit_rank,15,32,16.966449741150768,9.903773189614109,-0.0305438024082562,0.35289438666318507,"[0.011027949583224478, 0.011027949583224514, 0.011027949583224518, 0.01102794958322452, 0.011027949583224525, 0.011027949583224528, 0.01102794958322453, 0.01102794958322453, 0.011027949583224533, 0.011027949583224535, 0.011027949583224539, 0.011027949583224539, 0.011027949583224542, 0.011027949583224544, 0.011027949583224547, 0.011027949583224552, 0.011027949583224556, 0.011027949583224561, 0.01316138229634652, 0.013395264233346893, 0.01622077435553368, 0.01642712546688194, 0.018500772319519854, 0.022758384401189796, 0.025475088883296672, 0.03308925663366356, 0.04063800376420131, 0.0570734448833135, 0.06456826611462446, 0.09793445286934095, 0.14891095777895377, 0.2333437335017455]",0.5302015544109615
scaffold,Homogeneous Morgan,bace,classification,4,raw,15,4,1.9979256747314962,1.4970951241072055,0.7485766377090142,0.18967310414322494,"[0.04933010502279696, 0.060094710884044444, 0.08103952073427623, 0.8095356633588824]",0.49948141868287405
scaffold,Homogeneous Morgan,bace,classification,4,row_centred,15,4,3.2247337461493384,2.77524496397133,-0.2588075787109948,0.3488420749174477,"[0.08721051872936197, 0.12191532929422462, 0.283368864569118, 0.5075052874072955]",0.8061834365373346
scaffold,Homogeneous Morgan,bace,classification,4,shared_morgan_linear_relative,15,4,1.9721551495077365,1.5963475381972527,0.7044790997003275,0.1869832971442127,"[0.07441827804292567, 0.15251584975566718, 0.7730658722014071]",0.49303878737693413
scaffold,Homogeneous Morgan,bace,classification,4,fixed_morgan_rf_relative,15,4,2.0524121820593555,1.5704400771983071,0.7253186251853945,0.10159790479125887,"[0.0299766060693645, 0.05304490713195365, 0.13243169024833665, 0.7845467965503452]",0.5131030455148389
scaffold,Homogeneous Morgan,bace,classification,4,registry_median_relative,15,4,2.232351910633308,1.8453595099983378,0.6028161097556555,0.2941332799127792,"[0.10935625553889422, 0.18713792905935742, 0.7035058154017485]",0.558087977658327
scaffold,Homogeneous Morgan,bace,classification,4,within_unit_rank,15,4,2.0,2.0,0.0,1.0,"[0.5, 0.5]",0.5
scaffold,Homogeneous Morgan,bace,classification,8,raw,15,8,2.607827060679012,1.6897870870399385,0.7482341003132703,0.13611608758580682,"[0.0175350655517039, 0.019029637719036742, 0.02046690104122135, 0.022725627542432538, 0.023572150055273414, 0.03579768458100475, 0.10043847104506111, 0.7604344624642662]",0.3259783825848765
scaffold,Homogeneous Morgan,bace,classification,8,row_centred,15,8,4.6873850430520685,3.2107372000855086,-0.1366210206122284,0.23269116587541067,"[0.029086395734426326, 0.034346557125719844, 0.040147374334756486, 0.052869858669140235, 0.06567517972069124, 0.08311711856034026, 0.18542733579690598, 0.5093301800580197]",0.5859231303815086
scaffold,Homogeneous Morgan,bace,classification,8,shared_morgan_linear_relative,15,8,3.4162122807853734,2.2643539874889718,0.5425548506252741,0.21871928328159695,"[0.0339569344617156, 0.03430821915780128, 0.037423558558114065, 0.040288315134078025, 0.06331087977867537, 0.15076231215904182, 0.6399497807505738]",0.4270265350981717
scaffold,Homogeneous Morgan,bace,classification,8,fixed_morgan_rf_relative,15,8,4.807288636851762,3.4852849128569563,0.30214504922572094,0.20702795027682813,"[0.027276349778627425, 0.034856859855984496, 0.0370017810420137, 0.04531725973504155, 0.05754248453609501, 0.09840533927150517, 0.24065779224789835, 0.4589421335328343]",0.6009110796064703
scaffold,Homogeneous Morgan,bace,classification,8,registry_median_relative,15,8,4.299385995181366,3.0369337717269076,0.4214387993474098,0.2618098168838431,"[0.040740998453054594, 0.04498018218033156, 0.04645278140138469, 0.05399238746524176, 0.11295525077789481, 0.17415923784501966, 0.5267191618770729]",0.5374232493976707
scaffold,Homogeneous Morgan,bace,classification,8,within_unit_rank,15,8,5.999999999999998,6.0,0.0,1.0,"[0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",0.7499999999999998
scaffold,Homogeneous Morgan,bace,classification,16,raw,15,16,2.829721780288025,1.6117309821555879,0.7773164482208463,0.11786540610388857,"[0.007366587881493035, 0.007366587881493059, 0.007504348276287547, 0.0075324986478483595, 0.00796435759248723, 0.00810684719630965, 0.008170068535514339, 0.008681703774679746, 0.009393791834127252, 0.010278164369657576, 0.011168976600974967, 0.01620894342472197, 0.017804501332049603, 0.022934679053134142, 0.06580678185777515, 0.7837111617414464]",0.17685761126800156
