task,seed,outer_fold,left_outer_utility,left_representation,left_family,right_outer_utility,right_representation,right_family,full_utility_max,full_utility_min,full_utility_range,raw_utility_gain,normalized_utility_gain,comparison
esol,11,3,-0.7917219743566842,rdkit2d,lightgbm,-1.426047573648128,morgan512,random_forest,-0.7763587123477073,-3.6631839360178273,2.88682522367012,0.6343255992914437,0.21973120994315123,full-pool validation-best gain vs fixed Morgan RF
esol,23,1,-0.695818331022376,rdkit2d,lightgbm,-1.7448497626620785,morgan512,random_forest,-0.6715642518967673,-2.565254914196176,1.8936906622994087,1.0490314316397025,0.5539613478190355,full-pool validation-best gain vs fixed Morgan RF
esol,23,2,-0.8743298920117457,multiview,lightgbm,-1.955856764471643,morgan512,random_forest,-0.8583628907748124,-2.7056892486308697,1.8473263578560573,1.0815268724598972,0.5854552271505938,full-pool validation-best gain vs fixed Morgan RF
esol,23,3,-0.7917219743566842,rdkit2d,lightgbm,-1.4551928529805385,morgan512,random_forest,-0.7665905456085125,-3.6631839360178273,2.896593390409315,0.6634708786238542,0.22905212751662732,full-pool validation-best gain vs fixed Morgan RF
esol,37,1,-0.695818331022376,rdkit2d,lightgbm,-1.7236399124329165,morgan512,random_forest,-0.6715642518967673,-2.565254914196176,1.8936906622994087,1.0278215814105405,0.5427610759629088,full-pool validation-best gain vs fixed Morgan RF
esol,37,2,-0.8743298920117457,multiview,lightgbm,-1.936077790188499,morgan512,random_forest,-0.8583628907748124,-2.7056892486308697,1.8473263578560573,1.0617478981767532,0.5747484160887418,full-pool validation-best gain vs fixed Morgan RF
esol,37,3,-0.7917219743566842,rdkit2d,lightgbm,-1.4259773844108592,morgan512,random_forest,-0.7649303710816613,-3.6631839360178273,2.898253564936166,0.634255410054175,0.21884055202331631,full-pool validation-best gain vs fixed Morgan RF
esol,53,1,-0.695818331022376,rdkit2d,lightgbm,-1.740404568767967,morgan512,random_forest,-0.6715642518967673,-2.565254914196176,1.8936906622994087,1.044586237745591,0.5516139771620382,full-pool validation-best gain vs fixed Morgan RF
esol,53,2,-0.8743298920117457,multiview,lightgbm,-1.9527247516976831,morgan512,random_forest,-0.8583628907748124,-2.7056892486308697,1.8473263578560573,1.0783948596859374,0.5837597970168547,full-pool validation-best gain vs fixed Morgan RF
esol,53,3,-0.7917219743566842,rdkit2d,lightgbm,-1.419712150784019,morgan512,random_forest,-0.7707067884377828,-3.6631839360178273,2.8924771475800446,0.6279901764273347,0.21711154293914992,full-pool validation-best gain vs fixed Morgan RF
esol,71,1,-0.695818331022376,rdkit2d,lightgbm,-1.7321059310041005,morgan512,random_forest,-0.6715642518967673,-2.565254914196176,1.8936906622994087,1.0362875999817245,0.5472317208996611,full-pool validation-best gain vs fixed Morgan RF
esol,71,2,-0.8743298920117457,multiview,lightgbm,-1.9782355075449245,morgan512,random_forest,-0.8583628907748124,-2.7056892486308697,1.8473263578560573,1.1039056155331788,0.5975693525070108,full-pool validation-best gain vs fixed Morgan RF
esol,71,3,-0.7917219743566842,rdkit2d,lightgbm,-1.425050026383263,morgan512,random_forest,-0.7650971541261676,-3.6631839360178273,2.8980867818916596,0.6333280520265788,0.21853315642024648,full-pool validation-best gain vs fixed Morgan RF
freesolv,11,1,-1.4146426187997747,rdkit2d,lightgbm,-2.532698075074296,morgan512,random_forest,-1.293868919977676,-6.184039296496714,4.890170376519038,1.1180554562745213,0.22863323160335058,full-pool validation-best gain vs fixed Morgan RF
freesolv,11,2,-1.9845203527814048,multiview,linear,-3.4506702593183385,morgan512,random_forest,-1.9845203527814048,-6.705997115356247,4.721476762574842,1.4661499065369337,0.3105278242939765,full-pool validation-best gain vs fixed Morgan RF
freesolv,11,3,-1.2196686065412106,rdkit2d,lightgbm,-2.427774444926396,morgan512,random_forest,-1.2196686065412106,-5.247306048251642,4.027637441710431,1.2081058383851855,0.2999539695092652,full-pool validation-best gain vs fixed Morgan RF
freesolv,23,1,-1.4146426187997747,rdkit2d,lightgbm,-2.578539725677721,morgan512,random_forest,-1.293868919977676,-6.184039296496714,4.890170376519038,1.1638971068779465,0.23800747566313663,full-pool validation-best gain vs fixed Morgan RF
freesolv,23,2,-1.9845203527814048,multiview,linear,-3.5810785949572868,morgan512,random_forest,-1.9845203527814048,-6.705997115356247,4.721476762574842,1.596558242175882,0.3381480673231576,full-pool validation-best gain vs fixed Morgan RF
freesolv,23,3,-1.2196686065412106,rdkit2d,lightgbm,-2.3862622284091,morgan512,random_forest,-1.1645538494402592,-5.247306048251642,4.082752198811383,1.1665936218678894,0.2857370629075949,full-pool validation-best gain vs fixed Morgan RF
freesolv,37,1,-1.4146426187997747,rdkit2d,lightgbm,-2.5828265231147087,morgan512,random_forest,-1.293868919977676,-6.184039296496714,4.890170376519038,1.168183904314934,0.2388840908129014,full-pool validation-best gain vs fixed Morgan RF
freesolv,37,2,-1.9845203527814048,multiview,linear,-3.5837593165195005,morgan512,random_forest,-1.9845203527814048,-6.705997115356247,4.721476762574842,1.5992389637380957,0.3387158391659553,full-pool validation-best gain vs fixed Morgan RF
freesolv,37,3,-1.2196686065412106,rdkit2d,lightgbm,-2.505908511269631,morgan512,random_forest,-1.1707967771590375,-5.247306048251642,4.076509271092604,1.2862399047284203,0.31552483244657914,full-pool validation-best gain vs fixed Morgan RF
freesolv,53,1,-1.4146426187997747,rdkit2d,lightgbm,-2.577747530865051,morgan512,random_forest,-1.293868919977676,-6.184039296496714,4.890170376519038,1.1631049120652763,0.2378454782782451,full-pool validation-best gain vs fixed Morgan RF
freesolv,53,2,-1.9845203527814048,multiview,linear,-3.532334395373409,morgan512,random_forest,-1.9845203527814048,-6.705997115356247,4.721476762574842,1.5478140425920044,0.3278241364779923,full-pool validation-best gain vs fixed Morgan RF
freesolv,53,3,-1.2196686065412106,rdkit2d,lightgbm,-2.54208311879806,morgan512,random_forest,-1.1372067031749524,-5.247306048251642,4.110099345076689,1.3224145122568496,0.32174757864208636,full-pool validation-best gain vs fixed Morgan RF
freesolv,71,1,-1.4146426187997747,rdkit2d,lightgbm,-2.558012000415373,morgan512,random_forest,-1.293868919977676,-6.184039296496714,4.890170376519038,1.143369381615598,0.23380972309383644,full-pool validation-best gain vs fixed Morgan RF
freesolv,71,2,-1.9845203527814048,multiview,linear,-3.561525179180132,morgan512,random_forest,-1.9845203527814048,-6.705997115356247,4.721476762574842,1.5770048263987273,0.3340066902158622,full-pool validation-best gain vs fixed Morgan RF
freesolv,71,3,-1.2196686065412106,rdkit2d,lightgbm,-2.474078042126401,morgan512,random_forest,-1.1716455818285592,-5.247306048251642,4.075660466423082,1.2544094355851905,0.30778065197518684,full-pool validation-best gain vs fixed Morgan RF
lipo,11,1,-0.7531590689681468,multiview,lightgbm,-1.0386550486199035,morgan512,random_forest,-0.7531590689681468,-1.1006515404902455,0.3474924715220987,0.28549597965175677,0.8215889639312681,full-pool validation-best gain vs fixed Morgan RF
lipo,11,2,-0.7341546186961053,multiview,lightgbm,-1.0376220585510751,morgan512,random_forest,-0.7341546186961053,-1.1074840243976385,0.37332940570153317,0.3034674398549698,0.8128677656256842,full-pool validation-best gain vs fixed Morgan RF
lipo,11,3,-0.7029213398945534,multiview,lightgbm,-0.9468428011235877,morgan512,random_forest,-0.7029213398945534,-1.0811223483189367,0.3782010084243833,0.24392146122903424,0.6449519059857381,full-pool validation-best gain vs fixed Morgan RF
lipo,23,1,-0.7531590689681468,multiview,lightgbm,-1.0422753879133522,morgan512,random_forest,-0.7531590689681468,-1.1006515404902455,0.3474924715220987,0.2891163189452054,0.8320074322151727,full-pool validation-best gain vs fixed Morgan RF
lipo,23,2,-0.7341546186961053,multiview,lightgbm,-1.0346592464515685,morgan512,random_forest,-0.7341546186961053,-1.1074840243976385,0.37332940570153317,0.30050462775546316,0.8049315782955189,full-pool validation-best gain vs fixed Morgan RF
lipo,23,3,-0.7029213398945534,multiview,lightgbm,-0.9445868065869244,morgan512,random_forest,-0.7029213398945534,-1.0811223483189367,0.3782010084243833,0.241665466692371,0.63898683850466,full-pool validation-best gain vs fixed Morgan RF
lipo,37,1,-0.7531590689681468,multiview,lightgbm,-1.0389156644419375,morgan512,random_forest,-0.7531590689681468,-1.1006515404902455,0.3474924715220987,0.28575659547379073,0.8223389537681483,full-pool validation-best gain vs fixed Morgan RF
lipo,37,2,-0.7341546186961053,multiview,lightgbm,-1.039377817761569,morgan512,random_forest,-0.7341546186961053,-1.1074840243976385,0.37332940570153317,0.3052231990654636,0.817570741559751,full-pool validation-best gain vs fixed Morgan RF
lipo,37,3,-0.7029213398945534,multiview,lightgbm,-0.943130962765053,morgan512,random_forest,-0.7029213398945534,-1.0811223483189367,0.3782010084243833,0.24020962287049963,0.6351374468070109,full-pool validation-best gain vs fixed Morgan RF
lipo,53,1,-0.7531590689681468,multiview,lightgbm,-1.0524005880611675,morgan512,random_forest,-0.7531590689681468,-1.1006515404902455,0.3474924715220987,0.29924151909302077,0.8611453300909587,full-pool validation-best gain vs fixed Morgan RF
lipo,53,2,-0.7341546186961053,multiview,lightgbm,-1.0347454475008622,morgan512,random_forest,-0.7341546186961053,-1.1074840243976385,0.37332940570153317,0.30059082880475685,0.8051624763924199,full-pool validation-best gain vs fixed Morgan RF
lipo,53,3,-0.7029213398945534,multiview,lightgbm,-0.9479454906672112,morgan512,random_forest,-0.7029213398945534,-1.0811223483189367,0.3782010084243833,0.24502415077265782,0.6478675236574559,full-pool validation-best gain vs fixed Morgan RF
lipo,71,1,-0.7531590689681468,multiview,lightgbm,-1.045410345352073,morgan512,random_forest,-0.7531590689681468,-1.1006515404902455,0.3474924715220987,0.2922512763839261,0.8410290879218097,full-pool validation-best gain vs fixed Morgan RF
lipo,71,2,-0.7341546186961053,multiview,lightgbm,-1.0447346241303066,morgan512,random_forest,-0.7341546186961053,-1.1074840243976385,0.37332940570153317,0.3105800054342013,0.8319194810025269,full-pool validation-best gain vs fixed Morgan RF
lipo,71,3,-0.7029213398945534,multiview,lightgbm,-0.943106715041937,morgan512,random_forest,-0.7029213398945534,-1.0811223483189367,0.3782010084243833,0.24018537514738358,0.6350733334847936,full-pool validation-best gain vs fixed Morgan RF
tdc_caco2_wang,11,1,-0.4677203415560546,rdkit2d,lightgbm,-0.6096798529488368,morgan512,random_forest,-0.4677203415560546,-1.2506871884640738,0.7829668469080192,0.14195951139278218,0.1813097348289885,full-pool validation-best gain vs fixed Morgan RF
tdc_caco2_wang,11,2,-0.4401240882137068,multiview,lightgbm,-0.6522750230711593,morgan512,random_forest,-0.4401240882137068,-1.2511676794586275,0.8110435912449208,0.21215093485745246,0.26157772177425004,full-pool validation-best gain vs fixed Morgan RF
tdc_caco2_wang,11,3,-0.5104325369859287,rdkit2d,lightgbm,-0.5440055527092851,morgan512,random_forest,-0.4571491902648016,-1.3645124333845986,0.907363243119797,0.03357301572335636,0.03700063450655317,full-pool validation-best gain vs fixed Morgan RF
tdc_caco2_wang,23,1,-0.4677203415560546,rdkit2d,lightgbm,-0.5983974169362859,morgan512,random_forest,-0.4677203415560546,-1.2506871884640738,0.7829668469080192,0.13067707538023132,0.166899883304488,full-pool validation-best gain vs fixed Morgan RF
tdc_caco2_wang,23,2,-0.4401240882137068,multiview,lightgbm,-0.6658386895656961,morgan512,random_forest,-0.4401240882137068,-1.2511676794586275,0.8110435912449208,0.22571460135198934,0.2783014424730563,full-pool validation-best gain vs fixed Morgan RF
tdc_caco2_wang,23,3,-0.5104325369859287,rdkit2d,lightgbm,-0.5403197192092214,morgan512,random_forest,-0.4600488042639477,-1.3645124333845986,0.9044636291206509,0.029887182223292674,0.03304409515322354,full-pool validation-best gain vs fixed Morgan RF
tdc_caco2_wang,37,1,-0.4677203415560546,rdkit2d,lightgbm,-0.6129997247620528,morgan512,random_forest,-0.4677203415560546,-1.2506871884640738,0.7829668469080192,0.1452793832059982,0.18554985281907502,full-pool validation-best gain vs fixed Morgan RF
tdc_caco2_wang,37,2,-0.4401240882137068,multiview,lightgbm,-0.6709409706632301,morgan512,random_forest,-0.4401240882137068,-1.2511676794586275,0.8110435912449208,0.2308168824495233,0.28459244970449527,full-pool validation-best gain vs fixed Morgan RF
tdc_caco2_wang,37,3,-0.5104325369859287,rdkit2d,lightgbm,-0.5472179635091603,morgan512,random_forest,-0.4537912401663454,-1.3645124333845986,0.9107211932182532,0.03678542652323158,0.04039153453016877,full-pool validation-best gain vs fixed Morgan RF
tdc_caco2_wang,53,1,-0.4677203415560546,rdkit2d,lightgbm,-0.6054701293741608,morgan512,random_forest,-0.4677203415560546,-1.2506871884640738,0.7829668469080192,0.1377497878181062,0.17593310414366584,full-pool validation-best gain vs fixed Morgan RF
tdc_caco2_wang,53,2,-0.4401240882137068,multiview,lightgbm,-0.6583375235123611,morgan512,random_forest,-0.4401240882137068,-1.2511676794586275,0.8110435912449208,0.21821343529865428,0.26905265962795544,full-pool validation-best gain vs fixed Morgan RF
tdc_caco2_wang,53,3,-0.5104325369859287,rdkit2d,lightgbm,-0.5248455244565842,morgan512,random_forest,-0.4580510531781468,-1.3645124333845986,0.9064613802064518,0.014412987470655447,0.015900277480517488,full-pool validation-best gain vs fixed Morgan RF
tdc_caco2_wang,71,1,-0.4677203415560546,rdkit2d,lightgbm,-0.5967437553838724,morgan512,random_forest,-0.4677203415560546,-1.2506871884640738,0.7829668469080192,0.1290234138278178,0.16478783787249565,full-pool validation-best gain vs fixed Morgan RF
tdc_caco2_wang,71,2,-0.4401240882137068,multiview,lightgbm,-0.667492006676603,morgan512,random_forest,-0.4401240882137068,-1.2511676794586275,0.8110435912449208,0.22736791846289622,0.2803399483298983,full-pool validation-best gain vs fixed Morgan RF
tdc_caco2_wang,71,3,-0.5104325369859287,rdkit2d,lightgbm,-0.5355892893719932,morgan512,random_forest,-0.4513019057016775,-1.3645124333845986,0.9132105276829211,0.025156752386064518,0.027547593488540332,full-pool validation-best gain vs fixed Morgan RF
tdc_hia_hou,11,1,0.9837602544784864,multiview,linear,0.9114347898878286,morgan512,random_forest,0.9922986773815504,0.8886656621463251,0.10363301523522528,0.0723254645906578,0.6978998384491093,full-pool validation-best gain vs fixed Morgan RF
tdc_hia_hou,11,2,0.9664596273291924,maccs,random_forest,0.9003726708074534,morgan512,random_forest,0.977391304347826,0.884223602484472,0.09316770186335399,0.06608695652173902,0.7093333333333325,full-pool validation-best gain vs fixed Morgan RF
tdc_hia_hou,11,3,0.9477848101265824,multiview,linear,0.9034810126582278,morgan512,random_forest,0.9712025316455696,0.8566455696202532,0.1145569620253164,0.044303797468354666,0.38674033149171494,full-pool validation-best gain vs fixed Morgan RF
tdc_hia_hou,23,1,0.9555555555555556,multiview,linear,0.8282651072124756,morgan512,random_forest,0.980896686159844,0.7594541910331385,0.22144249512670555,0.12729044834308,0.5748239436619725,full-pool validation-best gain vs fixed Morgan RF
tdc_hia_hou,23,2,0.9758382642998028,multiview,lightgbm,0.939595660749507,morgan512,random_forest,0.9780571992110454,0.9053254437869824,0.07273175542406296,0.03624260355029585,0.4983050847457636,full-pool validation-best gain vs fixed Morgan RF
tdc_hia_hou,23,3,0.9844155844155844,multiview,lightgbm,0.8844155844155844,morgan512,random_forest,0.9857142857142858,0.8646753246753247,0.12103896103896106,0.09999999999999998,0.8261802575107293,full-pool validation-best gain vs fixed Morgan RF
tdc_hia_hou,37,1,0.9445303867403314,multiview,lightgbm,0.8110497237569061,morgan512,random_forest,0.9752486187845304,0.758232044198895,0.2170165745856354,0.1334806629834253,0.6150712830957225,full-pool validation-best gain vs fixed Morgan RF
tdc_hia_hou,37,2,0.9874795862819814,multiview,random_forest,0.9615314824895664,morgan512,random_forest,0.9907457811649428,0.8998366902558519,0.09090909090909094,0.025948103792414967,0.2854291417165645,full-pool validation-best gain vs fixed Morgan RF
