endpoint,repeat,repeat_seed,outer_fold,pool_size,signal_correlation,simulation_replicates,top3_hit,chance_adjusted_hit,mrr,fixed_normalized_regret
bace,5,71,1,32,0.5,500,0.228,0.14813793103448278,0.22081515611059593,0.13691826437941465
bace,5,71,1,32,0.75,500,0.356,0.28937931034482756,0.3162091558323947,0.10164934409687186
bace,5,71,1,32,1.0,1,1.0,1.0,1.0,0.0
bace,5,71,2,4,0.0,500,0.728,-0.088,0.5063333333333333,0.2649317557574484
bace,5,71,2,4,0.1,500,0.776,0.104,0.5376666666666667,0.22357532220578968
bace,5,71,2,4,0.25,500,0.836,0.344,0.5916666666666667,0.17649482357912571
bace,5,71,2,4,0.5,500,0.924,0.696,0.6936666666666667,0.1088282273399538
bace,5,71,2,4,0.75,500,0.996,0.984,0.7806666666666666,0.06527868159729573
bace,5,71,2,4,1.0,1,1.0,1.0,1.0,0.0
bace,5,71,2,8,0.0,500,0.352,-0.036800000000000006,0.3418833333333333,0.36240693006549773
bace,5,71,2,8,0.1,500,0.428,0.08480000000000001,0.37534285714285714,0.29773167124445415
bace,5,71,2,8,0.25,500,0.504,0.20640000000000003,0.4175214285714286,0.21973674202408677
bace,5,71,2,8,0.5,500,0.598,0.3568,0.4701071428571429,0.1422387492076914
bace,5,71,2,8,0.75,500,0.714,0.5424000000000001,0.5383261904761905,0.06642002957954872
bace,5,71,2,8,1.0,1,1.0,1.0,1.0,0.0
bace,5,71,2,16,0.0,500,0.196,0.01046153846153843,0.20839277666777667,0.3214458060426794
bace,5,71,2,16,0.1,500,0.212,0.030153846153846118,0.22379426684426684,0.2557789985210231
bace,5,71,2,16,0.25,500,0.238,0.06215384615384612,0.24323792318792317,0.1836767377984372
bace,5,71,2,16,0.5,500,0.306,0.14584615384615382,0.2858208291708291,0.11336995563067899
bace,5,71,2,16,0.75,500,0.378,0.23446153846153842,0.331070781995782,0.07658144939784575
bace,5,71,2,16,1.0,1,1.0,1.0,1.0,0.0
bace,5,71,2,32,0.0,500,0.084,-0.010758620689655172,0.12115583955400261,0.25913733361504393
bace,5,71,2,32,0.1,500,0.104,0.011310344827586217,0.1376355997010579,0.22559349249947253
bace,5,71,2,32,0.25,500,0.13,0.04000000000000001,0.16118313929106234,0.15722205789140162
bace,5,71,2,32,0.5,500,0.202,0.11944827586206895,0.21415147193381057,0.11406993450243058
bace,5,71,2,32,0.75,500,0.252,0.1746206896551724,0.25302310958760355,0.08106676526516042
bace,5,71,2,32,1.0,1,1.0,1.0,1.0,0.0
bace,5,71,3,4,0.0,500,0.758,0.032,0.5325,0.2659103819784526
bace,5,71,3,4,0.1,500,0.792,0.168,0.5596666666666668,0.25043731635651334
bace,5,71,3,4,0.25,500,0.854,0.416,0.6275,0.20516576885406476
bace,5,71,3,4,0.5,500,0.954,0.816,0.7381666666666667,0.1259542115572969
bace,5,71,3,4,0.75,500,0.994,0.976,0.8581666666666667,0.06628795298726747
bace,5,71,3,4,1.0,1,1.0,1.0,1.0,0.0
bace,5,71,3,8,0.0,500,0.368,-0.011200000000000003,0.33453333333333335,0.3441628305582768
bace,5,71,3,8,0.1,500,0.392,0.02720000000000001,0.35700952380952383,0.3001165523996087
bace,5,71,3,8,0.25,500,0.46,0.136,0.3706880952380952,0.24544564152791412
bace,5,71,3,8,0.5,500,0.594,0.35040000000000004,0.4838595238095238,0.0934255631733594
bace,5,71,3,8,0.75,500,0.722,0.5552,0.5288619047619048,0.055141772771792164
bace,5,71,3,8,1.0,1,1.0,1.0,1.0,0.0
bace,5,71,3,16,0.0,500,0.2,0.015384615384615353,0.22205300532800532,0.3622610186092063
bace,5,71,3,16,0.1,500,0.204,0.02030769230769227,0.22253332223332223,0.2756662585700288
bace,5,71,3,16,0.25,500,0.262,0.09169230769230766,0.2494028776778777,0.22601493633692393
bace,5,71,3,16,0.5,500,0.356,0.20738461538461536,0.32593200965700964,0.13616576885406395
bace,5,71,3,16,0.75,500,0.454,0.328,0.37529452491952486,0.07980264446620887
bace,5,71,3,16,1.0,1,1.0,1.0,1.0,0.0
bace,5,71,3,32,0.0,500,0.062,-0.035034482758620686,0.10771974675313715,0.372298481880509
bace,5,71,3,32,0.1,500,0.112,0.020137931034482765,0.15297250736483653,0.30527056807051883
bace,5,71,3,32,0.25,500,0.172,0.0863448275862069,0.1893943669244252,0.2507987267384913
bace,5,71,3,32,0.5,500,0.276,0.20110344827586207,0.2528125643831291,0.1816740940254647
bace,5,71,3,32,0.75,500,0.424,0.36441379310344824,0.37172940303934116,0.10007908912830499
bace,5,71,3,32,1.0,1,1.0,1.0,1.0,0.0
bbbp,1,11,1,4,0.0,500,0.728,-0.088,0.5306666666666667,0.3047173925718624
bbbp,1,11,1,4,0.1,500,0.79,0.16,0.5571666666666666,0.2942408022855817
bbbp,1,11,1,4,0.25,500,0.864,0.456,0.6553333333333332,0.2181957903329257
bbbp,1,11,1,4,0.5,500,0.936,0.744,0.7443333333333333,0.15698093405632363
bbbp,1,11,1,4,0.75,500,0.996,0.984,0.902,0.06249711387091148
bbbp,1,11,1,4,1.0,1,1.0,1.0,1.0,0.0
bbbp,1,11,1,8,0.0,500,0.386,0.0176,0.3474119047619048,0.3010826190892666
bbbp,1,11,1,8,0.1,500,0.398,0.03680000000000001,0.3595190476190476,0.2749444347268387
bbbp,1,11,1,8,0.25,500,0.502,0.2032,0.4191190476190476,0.19814914582240145
bbbp,1,11,1,8,0.5,500,0.658,0.4528000000000001,0.5069690476190476,0.1310219812255849
bbbp,1,11,1,8,0.75,500,0.778,0.6448,0.5728904761904762,0.07272100752142761
bbbp,1,11,1,8,1.0,1,1.0,1.0,1.0,0.0
bbbp,1,11,1,16,0.0,500,0.184,-0.004307692307692345,0.21407095127095127,0.3120952714127461
bbbp,1,11,1,16,0.1,500,0.27,0.10153846153846151,0.24649978077478077,0.2692908868287567
bbbp,1,11,1,16,0.25,500,0.262,0.09169230769230766,0.25576868964368965,0.19806938370940513
bbbp,1,11,1,16,0.5,500,0.364,0.2172307692307692,0.3332990342990343,0.1372385283656933
bbbp,1,11,1,16,0.75,500,0.47,0.3476923076923077,0.40072158952158954,0.09158637980292732
bbbp,1,11,1,16,1.0,1,1.0,1.0,1.0,0.0
bbbp,1,11,1,32,0.0,500,0.092,-0.0019310344827586157,0.12340879268726809,0.33920319514897146
bbbp,1,11,1,32,0.1,500,0.098,0.004689655172413799,0.13219042870737394,0.2659885720949221
bbbp,1,11,1,32,0.25,500,0.158,0.07089655172413793,0.17318343963218866,0.2203669756865494
bbbp,1,11,1,32,0.5,500,0.246,0.168,0.2514540750938801,0.15743373564223703
bbbp,1,11,1,32,0.75,500,0.354,0.28717241379310343,0.31586333393472715,0.10750929974928616
bbbp,1,11,1,32,1.0,1,1.0,1.0,1.0,0.0
bbbp,1,11,2,4,0.0,500,0.758,0.032,0.5218333333333334,0.18309726347721653
bbbp,1,11,2,4,0.1,500,0.808,0.232,0.5683333333333334,0.1676701004866332
bbbp,1,11,2,4,0.25,500,0.86,0.44,0.617,0.1360902483726219
bbbp,1,11,2,4,0.5,500,0.946,0.784,0.6978333333333334,0.09027643304051046
bbbp,1,11,2,4,0.75,500,0.998,0.992,0.8305,0.0447187006256714
bbbp,1,11,2,4,1.0,1,1.0,1.0,1.0,0.0
bbbp,1,11,2,8,0.0,500,0.366,-0.014399999999999998,0.3532309523809524,0.30662200594071903
bbbp,1,11,2,8,0.1,500,0.4,0.04,0.3637952380952381,0.26827681223535343
bbbp,1,11,2,8,0.25,500,0.508,0.21280000000000002,0.41114999999999996,0.2239673892435061
bbbp,1,11,2,8,0.5,500,0.622,0.39520000000000005,0.4845214285714286,0.12657612336472207
bbbp,1,11,2,8,0.75,500,0.778,0.6448,0.5876857142857141,0.06609896985400986
bbbp,1,11,2,8,1.0,1,1.0,1.0,1.0,0.0
bbbp,1,11,2,16,0.0,500,0.184,-0.004307692307692339,0.20537190864690866,0.34867534601529326
bbbp,1,11,2,16,0.1,500,0.218,0.03753846153846151,0.22968677156177156,0.2979807874612896
bbbp,1,11,2,16,0.25,500,0.23,0.05230769230769227,0.24279922854922853,0.2350908171648856
bbbp,1,11,2,16,0.5,500,0.354,0.2049230769230769,0.31835789488289484,0.1392414839158178
bbbp,1,11,2,16,0.75,500,0.488,0.3698461538461538,0.41211329781329775,0.07698186184667805
bbbp,1,11,2,16,1.0,1,1.0,1.0,1.0,0.0
bbbp,1,11,2,32,0.0,500,0.102,0.009103448275862078,0.1366165366414473,0.3662345952095043
bbbp,1,11,2,32,0.1,500,0.124,0.03337931034482759,0.14702634195681147,0.3208204512418622
bbbp,1,11,2,32,0.25,500,0.16,0.07310344827586208,0.17453637735201574,0.2643094229918464
bbbp,1,11,2,32,0.5,500,0.278,0.2033103448275862,0.2736042328049896,0.15396486127788575
bbbp,1,11,2,32,0.75,500,0.454,0.39751724137931027,0.3832218841475949,0.09987714087088331
bbbp,1,11,2,32,1.0,1,1.0,1.0,1.0,0.0
bbbp,1,11,3,4,0.0,500,0.782,0.128,0.5248333333333333,0.25832533190291246
bbbp,1,11,3,4,0.1,500,0.822,0.288,0.5605,0.23007751106343272
bbbp,1,11,3,4,0.25,500,0.87,0.48,0.6231666666666666,0.18069143087032535
bbbp,1,11,3,4,0.5,500,0.928,0.712,0.698,0.13725626927719112
bbbp,1,11,3,4,0.75,500,0.994,0.976,0.8271666666666666,0.0743081668231204
bbbp,1,11,3,4,1.0,1,1.0,1.0,1.0,0.0
bbbp,1,11,3,8,0.0,500,0.404,0.0464,0.35578571428571426,0.2630905189754624
bbbp,1,11,3,8,0.1,500,0.426,0.0816,0.38434523809523813,0.23840632962317582
bbbp,1,11,3,8,0.25,500,0.466,0.14560000000000003,0.40263571428571426,0.176040498860134
bbbp,1,11,3,8,0.5,500,0.598,0.3568,0.4676,0.09608260694649551
bbbp,1,11,3,8,0.75,500,0.724,0.5584,0.5265380952380951,0.03967413168834851
bbbp,1,11,3,8,1.0,1,1.0,1.0,1.0,0.0
bbbp,1,11,3,16,0.0,500,0.198,0.012923076923076895,0.2126721472971473,0.3068156094944337
bbbp,1,11,3,16,0.1,500,0.238,0.062153846153846115,0.24893832001331997,0.26866407402440573
bbbp,1,11,3,16,0.25,500,0.27,0.10153846153846152,0.261162987012987,0.20287541906932954
bbbp,1,11,3,16,0.5,500,0.384,0.24184615384615382,0.33803282828282827,0.12969558803808373
bbbp,1,11,3,16,0.75,500,0.452,0.3255384615384615,0.378130463980464,0.08340244065978134
bbbp,1,11,3,16,1.0,1,1.0,1.0,1.0,0.0
bbbp,1,11,3,32,0.0,500,0.094,0.0002758620689655196,0.1268290496598384,0.2874609092128191
bbbp,1,11,3,32,0.1,500,0.122,0.03117241379310345,0.1486694849429544,0.24732010191766032
bbbp,1,11,3,32,0.25,500,0.134,0.044413793103448285,0.15539077779056257,0.20293603325734108
bbbp,1,11,3,32,0.5,500,0.216,0.13489655172413798,0.21294431008183967,0.13814831701756608
bbbp,1,11,3,32,0.75,500,0.27,0.19448275862068964,0.259885676069767,0.08925278262035527
bbbp,1,11,3,32,1.0,1,1.0,1.0,1.0,0.0
bbbp,2,23,1,4,0.0,500,0.718,-0.128,0.5018333333333334,0.2961071637941158
bbbp,2,23,1,4,0.1,500,0.788,0.152,0.542,0.25767827412357974
bbbp,2,23,1,4,0.25,500,0.826,0.304,0.5965,0.20733239535701845
bbbp,2,23,1,4,0.5,500,0.924,0.696,0.668,0.14402321491382444
bbbp,2,23,1,4,0.75,500,0.992,0.968,0.7856666666666666,0.07207902450463181
bbbp,2,23,1,4,1.0,1,1.0,1.0,1.0,0.0
bbbp,2,23,1,8,0.0,500,0.43,0.088,0.34418095238095237,0.274504396763982
bbbp,2,23,1,8,0.1,500,0.394,0.030400000000000007,0.3407547619047619,0.22211654355727523
bbbp,2,23,1,8,0.25,500,0.466,0.14560000000000003,0.3894214285714286,0.1772425841247508
bbbp,2,23,1,8,0.5,500,0.568,0.3088,0.46426190476190476,0.11468284675811916
bbbp,2,23,1,8,0.75,500,0.692,0.5072000000000001,0.529547619047619,0.06855598546136675
bbbp,2,23,1,8,1.0,1,1.0,1.0,1.0,0.0
bbbp,2,23,1,16,0.0,500,0.194,0.007999999999999964,0.2074184620934621,0.3016223472857301
bbbp,2,23,1,16,0.1,500,0.184,-0.004307692307692337,0.2130387418137418,0.23797209520459495
bbbp,2,23,1,16,0.25,500,0.226,0.04738461538461536,0.23309930624930628,0.19282917106342942
bbbp,2,23,1,16,0.5,500,0.298,0.13599999999999995,0.2926115634365634,0.14518630554578368
bbbp,2,23,1,16,0.75,500,0.49,0.3723076923076923,0.4156013597513597,0.09009977723062354
bbbp,2,23,1,16,1.0,1,1.0,1.0,1.0,0.0
bbbp,2,23,1,32,0.0,500,0.1,0.006896551724137936,0.13204664680488346,0.30241141986164743
bbbp,2,23,1,32,0.1,500,0.104,0.011310344827586211,0.14100413480678134,0.2476092156173045
bbbp,2,23,1,32,0.25,500,0.162,0.07531034482758621,0.1863927850751457,0.18565318325712152
bbbp,2,23,1,32,0.5,500,0.196,0.11282758620689655,0.21998340021369533,0.1361792707234129
bbbp,2,23,1,32,0.75,500,0.36,0.2937931034482758,0.31480328771638166,0.09817528432406931
bbbp,2,23,1,32,1.0,1,1.0,1.0,1.0,0.0
bbbp,2,23,2,4,0.0,500,0.72,-0.12,0.505,0.167697023703438
bbbp,2,23,2,4,0.1,500,0.794,0.176,0.5808333333333333,0.1414778114418093
bbbp,2,23,2,4,0.25,500,0.874,0.496,0.6228333333333332,0.13335305649616688
bbbp,2,23,2,4,0.5,500,0.948,0.792,0.735,0.08859098199964253
bbbp,2,23,2,4,0.75,500,1.0,1.0,0.8793333333333333,0.04015255747638519
bbbp,2,23,2,4,1.0,1,1.0,1.0,1.0,0.0
bbbp,2,23,2,8,0.0,500,0.37,-0.00800000000000001,0.332947619047619,0.4733484227410448
bbbp,2,23,2,8,0.1,500,0.406,0.0496,0.3807357142857143,0.4301229727321338
bbbp,2,23,2,8,0.25,500,0.528,0.24480000000000002,0.4246071428571429,0.3307239351274287
bbbp,2,23,2,8,0.5,500,0.678,0.4848,0.5336857142857143,0.18425699518802405
bbbp,2,23,2,8,0.75,500,0.816,0.7056,0.6157714285714286,0.11547460345749463
bbbp,2,23,2,8,1.0,1,1.0,1.0,1.0,0.0
bbbp,2,23,2,16,0.0,500,0.206,0.02276923076923074,0.21544319014319013,0.4406066654785249
bbbp,2,23,2,16,0.1,500,0.222,0.04246153846153843,0.25385956820956823,0.36627499554446685
bbbp,2,23,2,16,0.25,500,0.306,0.14584615384615382,0.2880085137085137,0.3102247371235079
bbbp,2,23,2,16,0.5,500,0.388,0.24676923076923074,0.3496359917859918,0.20491374086615632
bbbp,2,23,2,16,0.75,500,0.558,0.456,0.45396738816738813,0.13932507574407468
bbbp,2,23,2,16,1.0,1,1.0,1.0,1.0,0.0
bbbp,2,23,2,32,0.0,500,0.09,-0.004137931034482754,0.12057940355113599,0.445044198895028
bbbp,2,23,2,32,0.1,500,0.112,0.020137931034482765,0.15308457479502693,0.38427962929959064
bbbp,2,23,2,32,0.25,500,0.172,0.08634482758620689,0.1958141235353163,0.3216127250044559
bbbp,2,23,2,32,0.5,500,0.326,0.2562758620689655,0.29927637268318846,0.23954838709677462
bbbp,2,23,2,32,0.75,500,0.564,0.518896551724138,0.46180652995656024,0.149966494386028
bbbp,2,23,2,32,1.0,1,1.0,1.0,1.0,0.0
bbbp,2,23,3,4,0.0,500,0.78,0.12,0.544,0.40276199186991857
bbbp,2,23,3,4,0.1,500,0.792,0.168,0.5756666666666668,0.35248475609756086
bbbp,2,23,3,4,0.25,500,0.87,0.48,0.6135,0.33863252032520313
bbbp,2,23,3,4,0.5,500,0.95,0.8,0.7521666666666668,0.2023784552845527
bbbp,2,23,3,4,0.75,500,0.998,0.992,0.8735,0.09692113821138212
bbbp,2,23,3,4,1.0,1,1.0,1.0,1.0,0.0
bbbp,2,23,3,8,0.0,500,0.39,0.024,0.3314142857142857,0.3077873983739842
bbbp,2,23,3,8,0.1,500,0.412,0.05919999999999998,0.3681666666666667,0.24947764227642324
bbbp,2,23,3,8,0.25,500,0.488,0.18080000000000002,0.39823333333333333,0.19045995934959387
bbbp,2,23,3,8,0.5,500,0.538,0.26080000000000003,0.4317071428571429,0.11544207317073209
bbbp,2,23,3,8,0.75,500,0.698,0.5167999999999999,0.5051333333333333,0.06790345528455315
bbbp,2,23,3,8,1.0,1,1.0,1.0,1.0,0.0
bbbp,2,23,3,16,0.0,500,0.178,-0.011692307692307722,0.20900666000666,0.2930898373983739
bbbp,2,23,3,16,0.1,500,0.216,0.03507692307692305,0.24462075424575425,0.2237606707317072
bbbp,2,23,3,16,0.25,500,0.248,0.07446153846153843,0.2538868742368742,0.18300335365853646
bbbp,2,23,3,16,0.5,500,0.376,0.23199999999999996,0.32044749972249975,0.11621006097560965
bbbp,2,23,3,16,0.75,500,0.452,0.3255384615384615,0.3805925518925519,0.0873935975609755
bbbp,2,23,3,16,1.0,1,1.0,1.0,1.0,0.0
bbbp,2,23,3,32,0.0,500,0.092,-0.0019310344827586192,0.1293537052721525,0.26911168699186994
bbbp,2,23,3,32,0.1,500,0.128,0.03779310344827587,0.14603255184308336,0.21508079268292682
bbbp,2,23,3,32,0.25,500,0.134,0.04441379310344828,0.15938248721576842,0.1830093495934959
bbbp,2,23,3,32,0.5,500,0.206,0.12386206896551724,0.22707833934587468,0.136078150406504
bbbp,2,23,3,32,0.75,500,0.328,0.25848275862068965,0.30495154705272975,0.09903871951219506
bbbp,2,23,3,32,1.0,1,1.0,1.0,1.0,0.0
bbbp,3,37,1,4,0.0,500,0.72,-0.12,0.5176666666666666,0.24485048119853234
bbbp,3,37,1,4,0.1,500,0.834,0.336,0.6021666666666666,0.20559182458577305
bbbp,3,37,1,4,0.25,500,0.862,0.448,0.6191666666666668,0.1899720210338334
bbbp,3,37,1,4,0.5,500,0.954,0.816,0.7268333333333333,0.1288858021629135
bbbp,3,37,1,4,0.75,500,1.0,1.0,0.8703333333333334,0.058390713364421365
bbbp,3,37,1,4,1.0,1,1.0,1.0,1.0,0.0
bbbp,3,37,1,8,0.0,500,0.39,0.023999999999999997,0.34250476190476187,0.4466361742236327
bbbp,3,37,1,8,0.1,500,0.408,0.0528,0.3692952380952381,0.3685808115884505
bbbp,3,37,1,8,0.25,500,0.498,0.1968,0.4127476190476191,0.3435332870324429
bbbp,3,37,1,8,0.5,500,0.672,0.4752000000000001,0.537954761904762,0.2074533187816241
bbbp,3,37,1,8,0.75,500,0.834,0.7344,0.648302380952381,0.11459668617918325
bbbp,3,37,1,8,1.0,1,1.0,1.0,1.0,0.0
bbbp,3,37,1,16,0.0,500,0.204,0.020307692307692273,0.20577746142746145,0.39808869927572127
bbbp,3,37,1,16,0.1,500,0.21,0.02769230769230766,0.23170207015207017,0.3325264411151894
bbbp,3,37,1,16,0.25,500,0.25,0.07692307692307687,0.25969559884559884,0.24847306280384882
bbbp,3,37,1,16,0.5,500,0.364,0.2172307692307692,0.3308758463758464,0.16450957436253497
bbbp,3,37,1,16,0.75,500,0.53,0.4215384615384615,0.44037007437007436,0.11112808810397753
bbbp,3,37,1,16,1.0,1,1.0,1.0,1.0,0.0
bbbp,3,37,1,32,0.0,500,0.104,0.011310344827586215,0.1341768718189465,0.37925806131560635
bbbp,3,37,1,32,0.1,500,0.104,0.011310344827586213,0.1377179968378921,0.3456166286337926
bbbp,3,37,1,32,0.25,500,0.17,0.08413793103448276,0.19654029330240141,0.2477438237920423
bbbp,3,37,1,32,0.5,500,0.264,0.18786206896551721,0.2546791713858042,0.18764639349141718
bbbp,3,37,1,32,0.75,500,0.404,0.3423448275862069,0.35644982232772987,0.12945689056453943
bbbp,3,37,1,32,1.0,1,1.0,1.0,1.0,0.0
bbbp,3,37,2,4,0.0,500,0.75,0.0,0.5245,0.2268227196418586
bbbp,3,37,2,4,0.1,500,0.75,0.0,0.5228333333333333,0.20305349748181378
bbbp,3,37,2,4,0.25,500,0.854,0.416,0.5911666666666666,0.1670824846110806
bbbp,3,37,2,4,0.5,500,0.924,0.696,0.6583333333333333,0.10646894236150016
bbbp,3,37,2,4,0.75,500,0.99,0.96,0.7711666666666668,0.0588438724118637
bbbp,3,37,2,4,1.0,1,1.0,1.0,1.0,0.0
bbbp,3,37,2,8,0.0,500,0.39,0.024,0.35380952380952374,0.3701142697257963
bbbp,3,37,2,8,0.1,500,0.42,0.07199999999999998,0.37592857142857145,0.29739485170677
bbbp,3,37,2,8,0.25,500,0.512,0.21919999999999998,0.4246071428571429,0.2344019026301053
bbbp,3,37,2,8,0.5,500,0.62,0.392,0.4964404761904762,0.14987845551203044
bbbp,3,37,2,8,0.75,500,0.78,0.648,0.6014119047619048,0.07982686066032382
bbbp,3,37,2,8,1.0,1,1.0,1.0,1.0,0.0
bbbp,3,37,2,16,0.0,500,0.162,-0.03138461538461542,0.2031516539016539,0.30443133743704537
bbbp,3,37,2,16,0.1,500,0.23,0.05230769230769228,0.23993510656010655,0.24429043088975932
bbbp,3,37,2,16,0.25,500,0.278,0.11138461538461536,0.2671679958929959,0.1873871292669279
bbbp,3,37,2,16,0.5,500,0.328,0.17292307692307687,0.29823106893106893,0.11661544487968695
bbbp,3,37,2,16,0.75,500,0.47,0.3476923076923077,0.3878416527916528,0.06327588136541733
bbbp,3,37,2,16,1.0,1,1.0,1.0,1.0,0.0
bbbp,3,37,2,32,0.0,500,0.112,0.020137931034482765,0.1294214370545994,0.29222887520984875
bbbp,3,37,2,32,0.1,500,0.124,0.033379310344827585,0.15005159839935822,0.2597034135422495
bbbp,3,37,2,32,0.25,500,0.158,0.07089655172413793,0.1739405909490764,0.1923341913822049
bbbp,3,37,2,32,0.5,500,0.23,0.15034482758620693,0.23385396926112656,0.12955803021824305
bbbp,3,37,2,32,0.75,500,0.372,0.3070344827586207,0.3224013967685296,0.07893598209289354
bbbp,3,37,2,32,1.0,1,1.0,1.0,1.0,0.0
bbbp,3,37,3,4,0.0,500,0.718,-0.128,0.49516666666666664,0.3499619870921892
bbbp,3,37,3,4,0.1,500,0.802,0.208,0.5588333333333333,0.3042619456450936
bbbp,3,37,3,4,0.25,500,0.886,0.544,0.6331666666666667,0.2527780211972282
bbbp,3,37,3,4,0.5,500,0.948,0.792,0.7306666666666666,0.1744524838652372
bbbp,3,37,3,4,0.75,500,0.99,0.96,0.8675,0.08268056131209633
bbbp,3,37,3,4,1.0,1,1.0,1.0,1.0,0.0
bbbp,3,37,3,8,0.0,500,0.348,-0.04319999999999998,0.3188309523809524,0.3423431819527488
bbbp,3,37,3,8,0.1,500,0.418,0.0688,0.35909761904761905,0.28514109775593455
bbbp,3,37,3,8,0.25,500,0.47,0.152,0.3942714285714286,0.2510563088400723
bbbp,3,37,3,8,0.5,500,0.576,0.3216,0.4762476190476191,0.14850352300313732
bbbp,3,37,3,8,0.75,500,0.758,0.6127999999999999,0.5652476190476191,0.1008526259695654
bbbp,3,37,3,8,1.0,1,1.0,1.0,1.0,0.0
bbbp,3,37,3,16,0.0,500,0.178,-0.011692307692307722,0.21654072316572318,0.3451598081591576
bbbp,3,37,3,16,0.1,500,0.218,0.03753846153846151,0.22198663281163283,0.3183658002249993
bbbp,3,37,3,16,0.25,500,0.262,0.09169230769230766,0.26077946497946497,0.2497251465450895
bbbp,3,37,3,16,0.5,500,0.366,0.2196923076923077,0.3284443500943501,0.1498574219906459
bbbp,3,37,3,16,0.75,500,0.524,0.41415384615384615,0.4380606948606949,0.09233039256320791
bbbp,3,37,3,16,1.0,1,1.0,1.0,1.0,0.0
bbbp,3,37,3,32,0.0,500,0.082,-0.01296551724137931,0.12304681118636439,0.391950500325656
bbbp,3,37,3,32,0.1,500,0.114,0.0223448275862069,0.14632291448137158,0.3429496121736044
bbbp,3,37,3,32,0.25,500,0.164,0.07751724137931035,0.19426592803662027,0.2598434483983664
bbbp,3,37,3,32,0.5,500,0.284,0.2099310344827586,0.26618147133281256,0.19143205636805094
bbbp,3,37,3,32,0.75,500,0.488,0.43503448275862067,0.41164920394669424,0.1073272544259587
bbbp,3,37,3,32,1.0,1,1.0,1.0,1.0,0.0
bbbp,4,53,1,4,0.0,500,0.764,0.056,0.524,0.45042491131257395
bbbp,4,53,1,4,0.1,500,0.782,0.128,0.5781666666666666,0.3722089081592431
bbbp,4,53,1,4,0.25,500,0.856,0.424,0.624,0.32972776244908675
bbbp,4,53,1,4,0.5,500,0.948,0.792,0.7246666666666668,0.2312001051110234
bbbp,4,53,1,4,0.75,500,0.998,0.992,0.8851666666666668,0.09414846932071992
bbbp,4,53,1,4,1.0,1,1.0,1.0,1.0,0.0
bbbp,4,53,1,8,0.0,500,0.392,0.027200000000000002,0.3475785714285714,0.3051199579555917
bbbp,4,53,1,8,0.1,500,0.41,0.055999999999999994,0.37018571428571423,0.26888175009854265
bbbp,4,53,1,8,0.25,500,0.49,0.184,0.40099047619047623,0.20759689922480717
bbbp,4,53,1,8,0.5,500,0.61,0.376,0.4941119047619048,0.1400822493759042
bbbp,4,53,1,8,0.75,500,0.778,0.6448,0.5973619047619048,0.0885643148075162
bbbp,4,53,1,8,1.0,1,1.0,1.0,1.0,0.0
bbbp,4,53,1,16,0.0,500,0.174,-0.016615384615384646,0.21407001054501057,0.3249772697411637
bbbp,4,53,1,16,0.1,500,0.23,0.05230769230769228,0.23046400821400823,0.27756759952699983
bbbp,4,53,1,16,0.25,500,0.26,0.0892307692307692,0.27510172605172606,0.22106135855997855
bbbp,4,53,1,16,0.5,500,0.34,0.18769230769230769,0.2992988594738595,0.16249257653396362
bbbp,4,53,1,16,0.75,500,0.512,0.39938461538461534,0.43112909312909314,0.09807200105110984
bbbp,4,53,1,16,1.0,1,1.0,1.0,1.0,0.0
bbbp,4,53,1,32,0.0,500,0.086,-0.008551724137931033,0.12300689360104192,0.3423200630666136
bbbp,4,53,1,32,0.1,500,0.102,0.009103448275862071,0.13878797955822808,0.29540204966495803
bbbp,4,53,1,32,0.25,500,0.17,0.08413793103448276,0.18834910313561123,0.23888910787018738
bbbp,4,53,1,32,0.5,500,0.286,0.21213793103448272,0.259560596877796,0.17821757981868294
bbbp,4,53,1,32,0.75,500,0.466,0.41075862068965513,0.385122710322462,0.1165762711864402
bbbp,4,53,1,32,1.0,1,1.0,1.0,1.0,0.0
bbbp,4,53,2,4,0.0,500,0.75,0.0,0.5048333333333332,0.2724219373219362
bbbp,4,53,2,4,0.1,500,0.79,0.16,0.5335,0.23875128205128102
bbbp,4,53,2,4,0.25,500,0.82,0.28,0.5876666666666668,0.18160997150997063
bbbp,4,53,2,4,0.5,500,0.95,0.8,0.6981666666666666,0.1212521367521361
bbbp,4,53,2,4,0.75,500,0.994,0.976,0.7771666666666668,0.0765837606837602
bbbp,4,53,2,4,1.0,1,1.0,1.0,1.0,0.0
bbbp,4,53,2,8,0.0,500,0.362,-0.020799999999999996,0.3220857142857143,0.3142779202279214
