dataset,task_type,seed,outer_fold,pool_size,selected_candidate,fixed_k32_reference_candidate,k_dependent_reference_candidate,same_fold_oracle_candidate,selected_utility,fixed_k32_reference_utility,k_dependent_reference_utility,same_fold_oracle_utility,fixed_k32_gap,k_dependent_crossfit_gap,same_fold_opportunity_gap,validation_audit_spearman
lipo,regression,53,3,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-0.9987185597327058,-0.9617201624730702,-0.9987185597327058,-0.9987185597327058,0.03699839725963561,0.0,0.0,0.976470588235294
lipo,regression,53,3,32,lgbm_80_bag0.8,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.964632761531263,-0.9617201624730702,-0.9617201624730702,-0.9617201624730702,0.002912599058192744,0.002912599058192744,0.002912599058192744,0.9838709677419353
lipo,regression,71,1,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.0336017331579948,-0.9620264035793444,-1.0336017331579948,-1.0336017331579948,0.07157532957865032,0.0,0.0,1.0
lipo,regression,71,1,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-1.020690819341211,-0.9620264035793444,-1.020690819341211,-1.020690819341211,0.05866441576186654,0.0,0.0,0.7142857142857144
lipo,regression,71,1,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-0.9916644813390012,-0.9620264035793444,-0.9916644813390012,-0.9916644813390012,0.029638077759656767,0.0,0.0,0.8823529411764707
lipo,regression,71,1,32,lgbm_80_bag0.8,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.9674662873494868,-0.9620264035793444,-0.9620264035793444,-0.9620264035793444,0.005439883770142373,0.005439883770142373,0.005439883770142373,0.9065249266862169
lipo,regression,71,2,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.0438518223674045,-0.937858164110704,-1.0438518223674045,-1.0438518223674045,0.10599365825670048,0.0,0.0,1.0
lipo,regression,71,2,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-0.9845570110390034,-0.937858164110704,-0.9845570110390034,-0.9845570110390034,0.0466988469282994,0.0,0.0,0.9761904761904763
lipo,regression,71,2,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,et_60_sqrt,-0.9632067821641804,-0.937858164110704,-0.9632067821641804,-0.9606411568613132,0.025348618053476435,0.0,0.0025656253028671916,0.9735294117647059
lipo,regression,71,2,32,lgbm_80_bag0.8,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.9554271792522088,-0.937858164110704,-0.937858164110704,-0.937858164110704,0.017569015141504774,0.017569015141504774,0.017569015141504774,0.9787390029325512
lipo,regression,71,3,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.0819743971763471,-0.977222314179683,-1.0819743971763471,-1.0819743971763471,0.10475208299666416,0.0,0.0,1.0
lipo,regression,71,3,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_90_leaf2,-1.048153385055843,-0.977222314179683,-1.048153385055843,-1.0327311835818418,0.07093107087616013,0.0,0.015422201474001307,0.9761904761904763
lipo,regression,71,3,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-0.9934907212208552,-0.977222314179683,-0.9934907212208552,-0.9934907212208552,0.016268407041172273,0.0,0.0,0.9794117647058824
lipo,regression,71,3,32,lgbm_80_ff0.7,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.9878878724638104,-0.977222314179683,-0.977222314179683,-0.977222314179683,0.010665558284127408,0.010665558284127408,0.010665558284127408,0.9761730205278591
lipo,regression,83,1,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-0.9928484777319624,-0.9046385478279204,-0.9928484777319624,-0.9928484777319624,0.08820992990404197,0.0,0.0,1.0
lipo,regression,83,1,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_90_leaf2,-0.9347241245256172,-0.9046385478279204,-0.9347241245256172,-0.9294750473065266,0.030085576697696736,0.0,0.005249077219090514,0.9761904761904763
lipo,regression,83,1,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,et_90_leaf2,-0.9208874201944858,-0.9046385478279204,-0.9208874201944858,-0.9098770606423744,0.01624887236656536,0.0,0.011010359552111382,0.8617647058823529
lipo,regression,83,1,32,lgbm_80_bag0.8,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.9047000319967536,-0.9046385478279204,-0.9046385478279204,-0.9046385478279204,6.148416883322572e-05,6.148416883322572e-05,6.148416883322572e-05,0.9046920821114368
lipo,regression,83,2,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.0833437698147237,-0.977417703308645,-1.0833437698147237,-1.0833437698147237,0.10592606650607872,0.0,0.0,1.0
lipo,regression,83,2,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-1.035852600071366,-0.977417703308645,-1.035852600071366,-1.035852600071366,0.058434896762720956,0.0,0.0,0.8571428571428572
lipo,regression,83,2,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-1.0148326739642046,-0.977417703308645,-1.0148326739642046,-1.0148326739642046,0.037414970655559654,0.0,0.0,0.9147058823529413
lipo,regression,83,2,32,lgbm_80_bag0.8,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.995057857886862,-0.977417703308645,-0.977417703308645,-0.977417703308645,0.017640154578216993,0.017640154578216993,0.017640154578216993,0.9380498533724339
lipo,regression,83,3,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.016768292603007,-0.9292222304854176,-1.016768292603007,-1.016768292603007,0.08754606211758942,0.0,0.0,1.0
lipo,regression,83,3,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-1.0080296578758376,-0.9292222304854176,-1.0080296578758376,-1.0080296578758376,0.07880742739042002,0.0,0.0,0.6428571428571429
lipo,regression,83,3,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-0.9664702216643172,-0.9292222304854176,-0.9664702216643172,-0.9664702216643172,0.03724799117889954,0.0,0.0,0.85
lipo,regression,83,3,32,lgbm_80_ff0.7,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.9486763635912344,-0.9292222304854176,-0.9292222304854176,-0.9292222304854176,0.019454133105816784,0.019454133105816784,0.019454133105816784,0.9050586510263928
lipo,regression,97,1,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.0692907763127804,-0.9680211780589956,-1.0692907763127804,-1.0692907763127804,0.10126959825378479,0.0,0.0,1.0
lipo,regression,97,1,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-1.0494959385799112,-0.9680211780589956,-1.0494959385799112,-1.0494959385799112,0.08147476052091562,0.0,0.0,0.7142857142857144
lipo,regression,97,1,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-1.0128698515756973,-0.9680211780589956,-1.0128698515756973,-1.0128698515756973,0.04484867351670174,0.0,0.0,0.8676470588235294
lipo,regression,97,1,32,lgbm_80_bag0.8,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.981805534974372,-0.9680211780589956,-0.9680211780589956,-0.9680211780589956,0.013784356915376383,0.013784356915376383,0.013784356915376383,0.9043255131964808
lipo,regression,97,2,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-0.987578560601478,-0.8874135486397497,-0.987578560601478,-0.987578560601478,0.10016501196172822,0.0,0.0,1.0
lipo,regression,97,2,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-0.937541440495126,-0.8874135486397497,-0.937541440495126,-0.937541440495126,0.05012789185537625,0.0,0.0,0.9761904761904763
lipo,regression,97,2,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-0.9146914296891486,-0.8874135486397497,-0.9146914296891486,-0.9146914296891486,0.027277881049398878,0.0,0.0,0.9529411764705882
lipo,regression,97,2,32,lgbm_80_ff0.7,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.8967892444679818,-0.8874135486397497,-0.8874135486397497,-0.8874135486397497,0.009375695828232056,0.009375695828232056,0.009375695828232056,0.9732404692082111
lipo,regression,97,3,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.049154085260561,-0.9409555559743068,-1.049154085260561,-1.049154085260561,0.10819852928625417,0.0,0.0,1.0
lipo,regression,97,3,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_90_leaf2,-1.0084753808441222,-0.9409555559743068,-1.0084753808441222,-1.002329812183289,0.06751982486981545,0.0,0.006145568660833156,0.9523809523809524
lipo,regression,97,3,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-0.9575495766515548,-0.9409555559743068,-0.9575495766515548,-0.9575495766515548,0.016594020677248023,0.0,0.0,0.9676470588235294
lipo,regression,97,3,32,lgbm_80_bag0.8,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.9442158561745186,-0.9409555559743068,-0.9409555559743068,-0.9409555559743068,0.003260300200211841,0.003260300200211841,0.003260300200211841,0.9758064516129032
lipo,regression,113,1,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.026881385350547,-0.9336567250310664,-1.026881385350547,-1.026881385350547,0.09322466031948051,0.0,0.0,1.0
lipo,regression,113,1,8,rf_90_leaf2,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-1.0159345182417086,-0.9336567250310664,-1.0038901762680916,-1.0038901762680916,0.0822777932106421,0.012044341973616923,0.012044341973616923,0.7857142857142858
lipo,regression,113,1,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-0.9513259363368758,-0.9336567250310664,-0.9513259363368758,-0.9513259363368758,0.01766921130580934,0.0,0.0,0.911764705882353
lipo,regression,113,1,32,lgbm_80_bag0.8,lgbm_60_l63,lgbm_60_l63,lgbm_80_bag0.8,-0.9312522032233452,-0.9336567250310664,-0.9336567250310664,-0.9312522032233452,-0.002404521807721216,-0.002404521807721216,0.0,0.93658357771261
lipo,regression,113,2,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.055422795255176,-0.9237277543271332,-1.055422795255176,-1.055422795255176,0.13169504092804285,0.0,0.0,1.0
lipo,regression,113,2,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-0.9602392004504544,-0.9237277543271332,-0.9602392004504544,-0.9602392004504544,0.036511446123321245,0.0,0.0,0.9761904761904763
lipo,regression,113,2,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,et_60_sqrt,-0.9537796318303609,-0.9237277543271332,-0.9537796318303609,-0.9513445282066088,0.030051877503227686,0.0,0.0024351036237520995,0.9411764705882352
lipo,regression,113,2,32,lgbm_80_bag0.8,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.9347480277718944,-0.9237277543271332,-0.9237277543271332,-0.9237277543271332,0.011020273444761197,0.011020273444761197,0.011020273444761197,0.9457478005865102
lipo,regression,113,3,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.091536172277142,-0.9619836679659176,-1.091536172277142,-1.091536172277142,0.12955250431122434,0.0,0.0,1.0
lipo,regression,113,3,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-1.0430948649541767,-0.9619836679659176,-1.0430948649541767,-1.0430948649541767,0.08111119698825908,0.0,0.0,0.9047619047619048
lipo,regression,113,3,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-1.010124986362666,-0.9619836679659176,-1.010124986362666,-1.010124986362666,0.0481413183967484,0.0,0.0,0.9705882352941176
lipo,regression,113,3,32,lgbm_80_bag0.8,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.9811495790499744,-0.9619836679659176,-0.9619836679659176,-0.9619836679659176,0.01916591108405674,0.01916591108405674,0.01916591108405674,0.9805718475073312
lipo,regression,127,1,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.0546641856804844,-0.9682924686172124,-1.0546641856804844,-1.0546641856804844,0.08637171706327196,0.0,0.0,1.0
lipo,regression,127,1,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-1.050716628683006,-0.9682924686172124,-1.050716628683006,-1.050716628683006,0.08242416006579367,0.0,0.0,0.7142857142857144
lipo,regression,127,1,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-0.9960356451468544,-0.9682924686172124,-0.9960356451468544,-0.9960356451468544,0.027743176529641977,0.0,0.0,0.8441176470588234
lipo,regression,127,1,32,lgbm_80_bag0.8,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.9786610715616804,-0.9682924686172124,-0.9682924686172124,-0.9682924686172124,0.010368602944467953,0.010368602944467953,0.010368602944467953,0.9046920821114368
lipo,regression,127,2,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.070476218393563,-0.9339650679307578,-1.070476218393563,-1.070476218393563,0.13651115046280515,0.0,0.0,1.0
lipo,regression,127,2,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_90_leaf2,-1.0307711490165323,-0.9339650679307578,-1.0307711490165323,-1.0242688694553457,0.09680608108577449,0.0,0.006502279561186652,0.9761904761904763
lipo,regression,127,2,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-0.9802928442596408,-0.9339650679307578,-0.9802928442596408,-0.9802928442596408,0.046327776328882964,0.0,0.0,0.9705882352941176
lipo,regression,127,2,32,lgbm_80_bag0.8,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.9831233245959198,-0.9339650679307578,-0.9339650679307578,-0.9339650679307578,0.04915825666516194,0.04915825666516194,0.04915825666516194,0.972507331378299
lipo,regression,127,3,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.0232057323325623,-0.9057605506830028,-1.0232057323325623,-1.0232057323325623,0.11744518164955953,0.0,0.0,1.0
lipo,regression,127,3,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_90_leaf2,-0.9571495959558391,-0.9057605506830028,-0.9571495959558391,-0.9502728260997096,0.05138904527283639,0.0,0.006876769856129505,0.9523809523809524
lipo,regression,127,3,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,et_90_leaf2,-0.9331468374091708,-0.9057605506830028,-0.9331468374091708,-0.9292856511126866,0.027386286726168052,0.0,0.0038611862964842425,0.9352941176470588
lipo,regression,127,3,32,lgbm_80_bag0.8,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.9077643605688064,-0.9057605506830028,-0.9057605506830028,-0.9057605506830028,0.00200380988580362,0.00200380988580362,0.00200380988580362,0.9611436950146627
lipo,regression,149,1,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.0156814070677418,-0.9501384583164646,-1.0156814070677418,-1.0156814070677418,0.0655429487512772,0.0,0.0,1.0
lipo,regression,149,1,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-1.001654317920076,-0.9501384583164646,-1.001654317920076,-1.001654317920076,0.05151585960361149,0.0,0.0,0.7142857142857144
lipo,regression,149,1,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-0.971383379881996,-0.9501384583164646,-0.971383379881996,-0.971383379881996,0.02124492156553137,0.0,0.0,0.8470588235294119
lipo,regression,149,1,32,lgbm_80_bag0.8,lgbm_60_l63,lgbm_60_l63,lgbm_80_bag0.8,-0.9444730281130176,-0.9501384583164646,-0.9501384583164646,-0.9444730281130176,-0.005665430203447008,-0.005665430203447008,0.0,0.8988269794721406
lipo,regression,149,2,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.017785179933047,-0.9058696612349408,-1.017785179933047,-1.017785179933047,0.11191551869810623,0.0,0.0,1.0
lipo,regression,149,2,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-0.9568492327673608,-0.9058696612349408,-0.9568492327673608,-0.9568492327673608,0.05097957153241994,0.0,0.0,1.0
lipo,regression,149,2,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,et_60_sqrt,-0.9494092788042376,-0.9058696612349408,-0.9494092788042376,-0.9458016672086224,0.04353961756929681,0.0,0.00360761159561529,0.9
lipo,regression,149,2,32,lgbm_80_bag0.8,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.9175465602633298,-0.9058696612349408,-0.9058696612349408,-0.9058696612349408,0.011676899028388976,0.011676899028388976,0.011676899028388976,0.939149560117302
lipo,regression,149,3,4,ridge_a10,lgbm_60_l63,ridge_a10,ridge_a10,-1.100403488561588,-0.9758061664432384,-1.100403488561588,-1.100403488561588,0.12459732211834973,0.0,0.0,1.0
lipo,regression,149,3,8,rf_60_sqrt,lgbm_60_l63,rf_60_sqrt,rf_60_sqrt,-1.036263966814175,-0.9758061664432384,-1.036263966814175,-1.036263966814175,0.06045780037093673,0.0,0.0,0.880952380952381
lipo,regression,149,3,16,histgb_lr0.1,lgbm_60_l63,histgb_lr0.1,histgb_lr0.1,-1.013621762147192,-0.9758061664432384,-1.013621762147192,-1.013621762147192,0.03781559570395354,0.0,0.0,0.9529411764705882
lipo,regression,149,3,32,lgbm_80_ff0.7,lgbm_60_l63,lgbm_60_l63,lgbm_60_l63,-0.983251673565476,-0.9758061664432384,-0.9758061664432384,-0.9758061664432384,0.007445507122237682,0.007445507122237682,0.007445507122237682,0.9743401759530791
tdc_caco2_wang,regression,11,1,4,ridge_a10,lgbm_100_leaf10,ridge_a10,ridge_a10,-0.5641311454203797,-0.5242835674986204,-0.5641311454203797,-0.5641311454203797,0.0398475779217593,0.0,0.0,1.0
tdc_caco2_wang,regression,11,1,8,ridge_a10,lgbm_100_leaf10,ridge_a10,ridge_a10,-0.5641311454203797,-0.5242835674986204,-0.5641311454203797,-0.5641311454203797,0.0398475779217593,0.0,0.0,0.9761904761904763
tdc_caco2_wang,regression,11,1,16,et_90_leaf2,lgbm_100_leaf10,et_60_sqrt,histgb_lr0.1,-0.5616587613706682,-0.5242835674986204,-0.5585449951645642,-0.5420536664193749,0.037375193872047796,0.0031137662061039295,0.019605094951293256,0.7323529411764707
tdc_caco2_wang,regression,11,1,32,lgbm_100_leaf10,lgbm_100_leaf10,lgbm_100_leaf10,xgb_60_d6,-0.5242835674986204,-0.5242835674986204,-0.5242835674986204,-0.5241328392498472,0.0,0.0,0.0001507282487731576,0.6752199413489736
tdc_caco2_wang,regression,11,2,4,ridge_a10,lgbm_100_leaf10,ridge_a10,ridge_a10,-0.5738054616973544,-0.5833747421040693,-0.5738054616973544,-0.5738054616973544,-0.009569280406714897,0.0,0.0,0.7999999999999999
tdc_caco2_wang,regression,11,2,8,ridge_a10,lgbm_100_leaf10,ridge_a10,ridge_a10,-0.5738054616973544,-0.5833747421040693,-0.5738054616973544,-0.5738054616973544,-0.009569280406714897,0.0,0.0,0.8571428571428572
tdc_caco2_wang,regression,11,2,16,et_60_sqrt,lgbm_100_leaf10,et_60_sqrt,ridge_a10,-0.6084888017036152,-0.5833747421040693,-0.6084888017036152,-0.5738054616973544,0.025114059599545935,0.0,0.03468334000626083,0.6294117647058822
tdc_caco2_wang,regression,11,2,32,lgbm_100_leaf10,lgbm_100_leaf10,lgbm_100_leaf10,ridge_a10,-0.5833747421040693,-0.5833747421040693,-0.5833747421040693,-0.5738054616973544,0.0,0.0,0.009569280406714897,0.6737536656891495
tdc_caco2_wang,regression,11,3,4,ridge_a10,lgbm_100_leaf10,ridge_a10,ridge_a10,-0.5718711728048176,-0.517255286091569,-0.5718711728048176,-0.5718711728048176,0.054615886713248574,0.0,0.0,1.0
tdc_caco2_wang,regression,11,3,8,ridge_a10,lgbm_100_leaf10,ridge_a10,rf_60_sqrt,-0.5718711728048176,-0.517255286091569,-0.5718711728048176,-0.5675006226551702,0.054615886713248574,0.0,0.004370550149647379,0.9523809523809524
tdc_caco2_wang,regression,11,3,16,histgb_lr0.1,lgbm_100_leaf10,et_60_sqrt,histgb_lr0.1,-0.5038314395593323,-0.517255286091569,-0.5313197938878369,-0.5038314395593323,-0.013423846532236716,-0.027488354328504605,0.0,0.8264705882352942
tdc_caco2_wang,regression,11,3,32,histgb_lr0.1,lgbm_100_leaf10,lgbm_100_leaf10,histgb_lr0.1,-0.5038314395593323,-0.517255286091569,-0.517255286091569,-0.5038314395593323,-0.013423846532236716,-0.013423846532236716,0.0,0.879765395894428
tdc_caco2_wang,regression,23,1,4,ridge_a10,lgbm_100_leaf10,ridge_a10,ridge_a10,-0.6148505341503743,-0.6283447127472638,-0.6148505341503743,-0.6148505341503743,-0.013494178596889506,0.0,0.0,1.0
tdc_caco2_wang,regression,23,1,8,ridge_a10,lgbm_100_leaf10,ridge_a10,ridge_a10,-0.6148505341503743,-0.6283447127472638,-0.6148505341503743,-0.6148505341503743,-0.013494178596889506,0.0,0.0,0.9285714285714287
tdc_caco2_wang,regression,23,1,16,et_60_sqrt,lgbm_100_leaf10,et_60_sqrt,ridge_a10,-0.6297894376233574,-0.6283447127472638,-0.6297894376233574,-0.6148505341503743,0.001444724876093595,0.0,0.0149389034729831,0.9294117647058824
tdc_caco2_wang,regression,23,1,32,lgbm_100_leaf10,lgbm_100_leaf10,lgbm_100_leaf10,ridge_a10,-0.6283447127472638,-0.6283447127472638,-0.6283447127472638,-0.6148505341503743,0.0,0.0,0.013494178596889506,0.8394428152492668
tdc_caco2_wang,regression,23,2,4,ridge_a10,lgbm_100_leaf10,ridge_a10,ridge_a10,-0.5493710582497673,-0.5535386304783039,-0.5493710582497673,-0.5493710582497673,-0.004167572228536587,0.0,0.0,0.7999999999999999
tdc_caco2_wang,regression,23,2,8,ridge_a10,lgbm_100_leaf10,ridge_a10,ridge_a10,-0.5493710582497673,-0.5535386304783039,-0.5493710582497673,-0.5493710582497673,-0.004167572228536587,0.0,0.0,0.880952380952381
tdc_caco2_wang,regression,23,2,16,ridge_a10,lgbm_100_leaf10,et_60_sqrt,histgb_lr0.1,-0.5493710582497673,-0.5535386304783039,-0.5643877489957492,-0.5478538539970436,-0.004167572228536587,-0.015016690745981887,0.001517204252723725,0.9176470588235294
tdc_caco2_wang,regression,23,2,32,ridge_a10,lgbm_100_leaf10,lgbm_100_leaf10,lgbm_80_bag0.8,-0.5493710582497673,-0.5535386304783039,-0.5535386304783039,-0.5454358339253149,-0.004167572228536587,-0.004167572228536587,0.003935224324452369,0.811217008797654
tdc_caco2_wang,regression,23,3,4,ridge_a10,lgbm_100_leaf10,ridge_a10,ridge_a10,-0.5383657519245464,-0.5295868140870291,-0.5383657519245464,-0.5383657519245464,0.008778937837517264,0.0,0.0,1.0
tdc_caco2_wang,regression,23,3,8,ridge_a10,lgbm_100_leaf10,ridge_a10,rf_60_sqrt,-0.5383657519245464,-0.5295868140870291,-0.5383657519245464,-0.5259989537571995,0.008778937837517264,0.0,0.01236679816734687,0.7380952380952381
tdc_caco2_wang,regression,23,3,16,et_60_sqrt,lgbm_100_leaf10,et_60_sqrt,et_60_sqrt,-0.5078577474854544,-0.5295868140870291,-0.5078577474854544,-0.5078577474854544,-0.021729066601574698,0.0,0.0,0.8441176470588234
tdc_caco2_wang,regression,23,3,32,et_60_sqrt,lgbm_100_leaf10,lgbm_100_leaf10,et_60_sqrt,-0.5078577474854544,-0.5295868140870291,-0.5295868140870291,-0.5078577474854544,-0.021729066601574698,-0.021729066601574698,0.0,0.5784457478005864
tdc_caco2_wang,regression,37,1,4,ridge_a10,lgbm_100_leaf10,ridge_a10,ridge_a10,-0.5911439377374689,-0.5854633133758849,-0.5911439377374689,-0.5911439377374689,0.005680624361584008,0.0,0.0,1.0
