task,task_type,matrix_level,transformation,omission_type,omitted,n_matrix_rows,empirical_entropy_rank,empirical_participation_rank,empirical_median_correlation,ledoit_wolf_entropy_rank,ledoit_wolf_participation_rank,ledoit_wolf_median_correlation,ledoit_wolf_shrinkage_alpha
esol,regression,inner,raw,seed,53,81,2.1937064873717627,1.5420866468881977,0.8551971087520758,2.5025699113058613,1.6104361494674093,0.8359128800999513,0.022549454920708156
esol,regression,inner,raw,seed,71,81,2.1516105397278418,1.5180753831190916,0.861966257683104,2.446024177141754,1.5830148468377858,0.8432014230476448,0.021769801855003063
esol,regression,inner,raw,seed,83,81,2.169926252500559,1.5298177920253235,0.8574845935564819,2.4658823349469445,1.5952507896882417,0.8388124784960982,0.021775452527887252
esol,regression,inner,raw,seed,97,81,2.1993790207755453,1.5436649624349215,0.8549352865981368,2.5128978117074077,1.6132408110391188,0.8353404988229463,0.02291961518299232
esol,regression,inner,raw,seed,113,81,2.2002530855109663,1.5412275204131398,0.8579345278646605,2.503717354920137,1.6084836864339058,0.8388787240444731,0.022211256455217394
esol,regression,inner,raw,seed,127,81,2.158346735511701,1.5263716363768682,0.8613483621094978,2.454245568258468,1.591778080259135,0.8425605976527634,0.021812039452564824
esol,regression,inner,raw,seed,149,81,2.179586883838442,1.5346768726782238,0.8584447497494521,2.47918128366647,1.6010094873301157,0.8395577148955704,0.022001456540323407
esol,regression,inner,raw,outer_fold,1,60,2.1535629803173157,1.5247009693127906,0.8574523900535471,2.5059770196695204,1.6030071421768215,0.8351720420925164,0.025984355772381947
esol,regression,inner,raw,outer_fold,2,60,2.1695654773343893,1.542169680134823,0.8500142518273366,2.531007739757272,1.6229019000458038,0.8275034510695491,0.0264828509750214
esol,regression,inner,raw,outer_fold,3,60,2.3079104750214587,1.6166538935891692,0.8301010283246779,2.8706009501006298,1.7461633520396782,0.7970204633641449,0.03985125163294527
esol,regression,inner,raw,inner_fold,1,60,2.2532197793962525,1.58937089116827,0.820516626753409,2.6904838663884845,1.688551103682301,0.7947555230444996,0.031396199502793695
esol,regression,inner,raw,inner_fold,2,60,2.0894283690905886,1.4778230049491572,0.8736922873286147,2.5130609212940733,1.5723310778460449,0.8457155226618145,0.03202130209062686
esol,regression,inner,raw,inner_fold,3,60,2.1488831621540645,1.5216195818678415,0.8594301935617488,2.510806888777281,1.6016784977927572,0.8365749154133262,0.026593524779136207
esol,regression,inner,row_centred,seed,11,81,4.265340038260186,2.5266902088755723,-0.1456571351562203,5.319150007595294,2.8075271125739953,-0.13752028741120118,0.05586302199540126
esol,regression,inner,row_centred,seed,23,81,4.315758671409752,2.5573730777320907,-0.1358061367295963,5.410739817593043,2.8512697375770664,-0.12797314111834776,0.05767777362553759
esol,regression,inner,row_centred,seed,37,81,4.34460533235485,2.578806093065819,-0.1467921563781768,5.441861872576682,2.8744330438739163,-0.13833852589408957,0.057589115744770804
esol,regression,inner,row_centred,seed,53,81,4.2892086377784056,2.571231420403383,-0.16457729907409302,5.30117199119509,2.8431444873698104,-0.15578489501591464,0.0534241606080802
esol,regression,inner,row_centred,seed,71,81,4.292529663715825,2.5424498486997966,-0.16341871436036315,5.35547840966937,2.8263708086049344,-0.15424472975368136,0.05613790710929066
esol,regression,inner,row_centred,seed,83,81,4.295464277159137,2.5468516279230102,-0.13893384337543344,5.370253433873745,2.8343879112612163,-0.13105388925218203,0.0567173118644521
esol,regression,inner,row_centred,seed,97,81,4.28293433806866,2.5248693525707475,-0.16486078730844778,5.309451915870334,2.7978082839608898,-0.15588621188452656,0.05443729567498792
esol,regression,inner,row_centred,seed,113,81,4.346245349710244,2.5507790661390355,-0.15021599572212896,5.385707273562715,2.828042125269027,-0.14198927759871355,0.05476592611770418
esol,regression,inner,row_centred,seed,127,81,4.2245647066932115,2.517690188589515,-0.19962168053825985,5.222879070537004,2.783560866998085,-0.18899111138716204,0.053253580084254806
esol,regression,inner,row_centred,seed,149,81,4.269385780529851,2.52575322162014,-0.13468034768735354,5.31232884205734,2.8039451063720344,-0.127220079083442,0.05539240677659758
esol,regression,inner,row_centred,outer_fold,1,60,4.265723817713411,2.540011318277834,-0.12836761880744024,5.579612758478431,2.891921983290916,-0.11958329123200412,0.06843102378188691
esol,regression,inner,row_centred,outer_fold,2,60,4.070917995335523,2.4516145043499336,-0.19796288995802178,5.330004384278576,2.7861418153077446,-0.18464427527349625,0.06727834033615956
esol,regression,inner,row_centred,outer_fold,3,60,4.214619586149802,2.5217169173390976,-0.10442090078940655,5.6582317555578046,2.9153926519446975,-0.09646451472699091,0.07619534022658826
esol,regression,inner,row_centred,inner_fold,1,60,4.0694045450843745,2.394643839263328,-0.11186939809668017,5.298605224563159,2.7151838048977126,-0.10448844229625708,0.06597832763920204
esol,regression,inner,row_centred,inner_fold,2,60,4.4551106276070955,2.6633476202582735,-0.11287323746366754,6.005706714686348,3.0947671404736967,-0.103937885955775,0.07916271127395173
esol,regression,inner,row_centred,inner_fold,3,60,4.2229089003522615,2.5771626756974917,-0.20292723817197345,5.671723002148788,2.9718219901615184,-0.18770138565788277,0.07503109317038666
esol,regression,inner,fixed_reference_relative,seed,11,81,1.4171877714094607,1.1579166166040422,0.9452422724396121,1.7042067376678076,1.223086727495935,0.9187099506547504,0.028069334771056526
esol,regression,inner,fixed_reference_relative,seed,23,81,1.38006483153899,1.1411228318449234,0.9499251197435759,1.6241968151308754,1.1964003584950633,0.9268616792221611,0.024279219532209264
esol,regression,inner,fixed_reference_relative,seed,37,81,1.3841184235038657,1.1427047222408933,0.9517684703551427,1.6361315049589995,1.1997765766635378,0.9279672808739153,0.0250073313232848
esol,regression,inner,fixed_reference_relative,seed,53,81,1.372864554040902,1.138016502557835,0.9523485840950688,1.5943461222105384,1.187857731899111,0.9313764937037095,0.022021443347119977
esol,regression,inner,fixed_reference_relative,seed,71,81,1.4556721059154762,1.1752973265066406,0.9401088060779959,1.6799394201743503,1.2254428352630802,0.9198988172602842,0.021497499743699276
esol,regression,inner,fixed_reference_relative,seed,83,81,1.4090731315506517,1.154441375905739,0.9461959271080141,1.6356333193984889,1.2053686181479264,0.9252012871762795,0.022188469988349266
esol,regression,inner,fixed_reference_relative,seed,97,81,1.4227582668786585,1.1605052556005853,0.946942277528653,1.7061983202771351,1.2248109218663419,0.9207549634726756,0.027654604380237712
esol,regression,inner,fixed_reference_relative,seed,113,81,1.3917869161455987,1.1466032023897577,0.9498089568699599,1.6625730115521988,1.2081804641025824,0.924333235690175,0.026821942450130698
esol,regression,inner,fixed_reference_relative,seed,127,81,1.400646549538393,1.1509044433394078,0.9486009945591799,1.6585507988990251,1.209242301071468,0.9245315366977163,0.025373637598439573
esol,regression,inner,fixed_reference_relative,seed,149,81,1.3971123655514666,1.1491827068721463,0.9484353394848148,1.6532631652314753,1.2071854474693067,0.9244702217617573,0.025268056477181937
esol,regression,inner,fixed_reference_relative,outer_fold,1,60,1.4050813946496508,1.15305152982096,0.9475358910018512,1.7652361354379111,1.2357153986048366,0.9140260102065257,0.035365289181705825
esol,regression,inner,fixed_reference_relative,outer_fold,2,60,1.3929849487087353,1.1493607167654982,0.9486172109526704,1.7464728912855518,1.2304329076228655,0.915587062192814,0.03481925942149507
esol,regression,inner,fixed_reference_relative,outer_fold,3,60,1.3764366706156759,1.1409523844200617,0.9497458105751864,1.6461515210959012,1.202232229858043,0.9242742487587196,0.026819346327035892
esol,regression,inner,fixed_reference_relative,inner_fold,1,60,1.481022543112315,1.1918853811046757,0.9355363121766573,1.8442610431767146,1.2748151486878763,0.9033359953851742,0.034419098833870676
esol,regression,inner,fixed_reference_relative,inner_fold,2,60,1.3591006741206335,1.1301055099886725,0.9542911809051536,1.7071283621630255,1.2103293216134416,0.9208833821706817,0.03500797178360622
esol,regression,inner,fixed_reference_relative,inner_fold,3,60,1.3659446507283044,1.1353226472406213,0.9529799646865805,1.6704203396949153,1.2047511625974452,0.9240369513373695,0.030371061744964796
esol,regression,inner,within_unit_rank,seed,11,81,6.936042803874041,3.4856410651864946,-0.06236533106113731,8.010531837486578,3.8203489818471383,-0.059207303774464703,0.05063754545897944
esol,regression,inner,within_unit_rank,seed,23,81,6.816953039006609,3.4147028455912958,-0.07621549048296183,7.877167550641555,3.741032688196564,-0.07238354046094501,0.050277837192078484
esol,regression,inner,within_unit_rank,seed,37,81,6.890893111200706,3.4534616969848573,-0.07786320671916558,7.962470596029068,3.785083770543312,-0.07392508721824252,0.05057741219324401
esol,regression,inner,within_unit_rank,seed,53,81,6.839844987948704,3.442957006208529,-0.07582804116905664,7.8981018946439105,3.770071732166482,-0.07203238125011645,0.05005615152945818
esol,regression,inner,within_unit_rank,seed,71,81,6.918909410158783,3.4805564879819237,-0.06947670165339026,7.990341427111373,3.8152504401990006,-0.0659545641433529,0.05069523201617729
esol,regression,inner,within_unit_rank,seed,83,81,6.8380657114719146,3.407324421446035,-0.06500899204378068,7.925427844349523,3.7426822284135044,-0.061650038079473155,0.05166906698146251
esol,regression,inner,within_unit_rank,seed,97,81,6.668751152086613,3.3687958572569765,-0.06284245262493697,7.684275806369879,3.678500008986484,-0.059800863718849386,0.04840022594663276
esol,regression,inner,within_unit_rank,seed,113,81,6.875326629323703,3.4413819002996764,-0.06928752983038343,7.927059890396565,3.767273139515653,-0.06583014413535786,0.049899104550115474
esol,regression,inner,within_unit_rank,seed,127,81,6.722792437659603,3.372342178620218,-0.07677230660411864,7.7469353481251835,3.6849089802017976,-0.07302748018450346,0.048778349710471694
esol,regression,inner,within_unit_rank,seed,149,81,6.811633263785738,3.4159591114385184,-0.06799150677820971,7.889034798750514,3.748204549730961,-0.06451608005664038,0.05111560084859256
esol,regression,inner,within_unit_rank,outer_fold,1,60,6.568986324694896,3.3411746539974754,-0.07406666433608605,7.821308979112135,3.722772501734987,-0.06968228341474368,0.05919506380694784
esol,regression,inner,within_unit_rank,outer_fold,2,60,6.432498005474184,3.3445908408437948,-0.06929344586392369,7.799327159947624,3.7623730743760837,-0.06483765770580095,0.06430316897319314
esol,regression,inner,within_unit_rank,outer_fold,3,60,6.709874919784557,3.360080595347388,-0.0954835214704571,8.394711145939025,3.886764547766462,-0.08792886050914565,0.07912004966897837
esol,regression,inner,within_unit_rank,inner_fold,1,60,6.294384600565221,3.1571266968817526,-0.07411188744844845,7.45365235575631,3.4974465308423137,-0.06998223697874806,0.05572183642702399
esol,regression,inner,within_unit_rank,inner_fold,2,60,7.122959133811411,3.6258466438055583,-0.11327884384577204,8.936120918424661,4.217155631097994,-0.10389668961657357,0.08282353448073823
esol,regression,inner,within_unit_rank,inner_fold,3,60,6.515666855018285,3.4281225438108858,-0.0658748815350549,7.9453466480824035,3.8741912085932455,-0.06146327096052305,0.06696954091954288
freesolv,regression,outer,raw,seed,11,27,1.6817155126354344,1.263300738083818,0.9417250173419053,2.1604317599716936,1.3708868625207855,0.9024336326043683,0.04172277895774733
freesolv,regression,outer,raw,seed,23,27,1.7521425909489179,1.2894169291021746,0.9282286040737712,2.0923416898484675,1.3642412735979768,0.9013144387320027,0.02899519064985594
freesolv,regression,outer,raw,seed,37,27,1.6437683691049014,1.2426053440673754,0.9499570299313711,2.091447933252457,1.3431751617674155,0.9122062785064419,0.03973943055893421
freesolv,regression,outer,raw,seed,53,27,1.6751049504954574,1.2593574463201491,0.9399381963445836,2.1471910415488824,1.365422992529809,0.9011346167861607,0.04128311809151941
freesolv,regression,outer,raw,seed,71,27,1.6194001278036396,1.2401206257604886,0.9508081593851361,2.0015678142372275,1.3257121046275127,0.918322415414328,0.03416645476813699
freesolv,regression,outer,raw,seed,83,27,1.6552939821827342,1.249805991719917,0.9449288202272451,2.0531083167787254,1.338517833612327,0.9117608867889411,0.035100986157166204
freesolv,regression,outer,raw,seed,97,27,1.716654464342314,1.2758931542056802,0.9357002839620624,2.2657627058790437,1.3999245970105312,0.8914832911547084,0.047255508590982556
freesolv,regression,outer,raw,seed,113,27,1.6995173392523841,1.2697064413850983,0.939379030091415,2.251078252483534,1.3944736156666464,0.8945486073742078,0.04772346548213281
freesolv,regression,outer,raw,seed,127,27,1.674412741336163,1.2592402013429165,0.9420286215428717,2.138589405446325,1.3632668200880684,0.9038406801255574,0.04053798424380082
freesolv,regression,outer,raw,seed,149,27,1.6702758405645346,1.2603842003101524,0.9441557942151433,2.1442261163823915,1.3670067774829666,0.9050140132204365,0.04145690916110354
freesolv,regression,outer,raw,outer_fold,1,20,1.696392632436219,1.2755389157621428,0.9313661364805169,2.930071096023345,1.5628287019380545,0.8374745495483524,0.1008106084755945
freesolv,regression,outer,raw,outer_fold,2,20,1.6784963628566718,1.2677759890903288,0.9415232871881412,2.0845211885237154,1.3575578069946537,0.9085270328528365,0.03504560618340957
freesolv,regression,outer,raw,outer_fold,3,20,1.695174745844686,1.2680321628114244,0.941525184762424,2.592110858076307,1.4739307702585636,0.8703597339319147,0.07558528649285856
freesolv,regression,outer,row_centred,seed,11,27,6.2330581003504095,4.084581941316625,-0.00572128225395825,10.57118045281979,5.673493765827164,-0.0047142915256812405,0.1760078743852129
freesolv,regression,outer,row_centred,seed,23,27,6.193955661665325,4.080075539747859,-0.011271048291189219,10.89844156085467,5.83095910066171,-0.009127780720595093,0.19015689714234824
freesolv,regression,outer,row_centred,seed,37,27,6.535592301505327,4.31539289031833,-0.020384983527964362,11.668002701206076,6.302836813709098,-0.016250843695858143,0.2028031970903962
freesolv,regression,outer,row_centred,seed,53,27,6.145467429781513,4.0551608949035804,0.02277746135769978,10.59836138380769,5.689750270752523,0.018658401726633394,0.18083927643999603
freesolv,regression,outer,row_centred,seed,71,27,6.1384413242660525,3.912371916429383,0.05082876752971309,10.37020278128237,5.428655194355864,0.04196939911062457,0.17429831274011504
freesolv,regression,outer,row_centred,seed,83,27,6.319143841530872,4.1435310037303275,0.009029655943108332,10.971521638139068,5.8823310239338396,0.007338139146153147,0.18732904194939995
