dataset,seed,outer_fold,pool_size,control,selected_candidate,available_opportunity,same_fold_gap,crossfit_gap,effective_rank,unique_candidates
bace,53,3,32,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_5,0.0011469668542838374,0.00020387742338967563,0.000113195747342143,1.0627939710005987,4
bace,71,1,4,registered,logreg_l2_c1,0.0,0.02498892164229427,0.02498892164229427,1.062714111153481,4
bace,71,2,4,registered,logreg_l2_c0.1,0.0,0.0,0.0,1.062714111153481,4
bace,71,3,4,registered,logreg_l2_c0.1,0.0,0.0,0.0,1.062714111153481,4
bace,71,1,8,registered,rf_90_d12,0.02801379496368228,0.005047877771997777,0.0011174691250988023,1.1682639591732047,8
bace,71,2,8,registered,rf_90_leaf2,0.02111111111111108,0.00909090909090915,0.0074410774410774705,1.1682639591732047,8
bace,71,3,8,registered,rf_120_d20_leaf2,0.031107769423558973,0.0038997493734336253,0.0,1.1682639591732047,8
bace,71,1,16,registered,et_90_leaf2,0.02801379496368228,0.003911141937845586,-0.003814808392578528,1.1736262069038117,16
bace,71,2,16,registered,et_120_d20_leaf2,0.02111111111111108,0.0007407407407407085,0.0,1.1736262069038117,16
bace,71,3,16,registered,et_120_d20_leaf2,0.0361503759398496,0.0033884711779448295,0.0,1.1736262069038117,16
bace,71,1,32,registered,et_90_leaf2,0.02801379496368228,0.003911141937845586,-0.003814808392578528,1.1523711287051817,32
bace,71,2,32,registered,et_120_d20_leaf2,0.02111111111111108,0.0007407407407407085,0.0,1.1523711287051817,32
bace,71,3,32,registered,et_120_d20_leaf2,0.0361503759398496,0.0033884711779448295,0.0,1.1523711287051817,32
bace,71,1,4,weak_added,logreg_l2_c1,0.0,0.02498892164229427,0.02498892164229427,1.062714111153481,4
bace,71,2,4,weak_added,logreg_l2_c0.1,0.0,0.0,0.0,1.062714111153481,4
bace,71,3,4,weak_added,logreg_l2_c0.1,0.0,0.0,0.0,1.062714111153481,4
bace,71,1,8,weak_added,logreg_l2_c1,0.009488854208812736,0.034477775851107006,0.02498892164229427,1.1568360025584155,8
bace,71,2,8,weak_added,logreg_l2_c0.1,0.005482603815937126,0.005482603815937126,0.0,1.1568360025584155,8
bace,71,3,8,weak_added,logreg_l2_c0.1,0.0,0.0,0.0,1.1568360025584155,8
bace,71,1,16,weak_added,lgbm_100_leaf10,0.01763867213841208,0.009257653700171509,0.0,1.1684075059154908,16
bace,71,2,16,weak_added,logreg_l2_c0.1,0.016874298540965005,0.016874298540965005,0.014949494949494824,1.1684075059154908,16
bace,71,3,16,weak_added,cat_60_d8,0.012240601503759496,0.0034185463659148763,0.0011127819548872875,1.1684075059154908,16
bace,71,1,32,weak_added,et_90_leaf2,0.02801379496368228,0.003911141937845586,-0.003814808392578528,1.1523711287051819,32
bace,71,2,32,weak_added,et_120_d20_leaf2,0.02111111111111108,0.0007407407407407085,0.0,1.1523711287051819,32
bace,71,3,32,weak_added,et_120_d20_leaf2,0.0361503759398496,0.0033884711779448295,0.0,1.1523711287051819,32
bace,71,1,4,complementary_strong_added,logreg_l2_c1,0.0,0.02498892164229427,0.02498892164229427,1.062714111153481,4
bace,71,2,4,complementary_strong_added,logreg_l2_c0.1,0.0,0.0,0.0,1.062714111153481,4
bace,71,3,4,complementary_strong_added,logreg_l2_c0.1,0.0,0.0,0.0,1.062714111153481,4
bace,71,1,8,complementary_strong_added,rf_60_sqrt,0.02801379496368228,0.006830048359439678,0.006830048359439678,1.1840472348448954,8
bace,71,2,8,complementary_strong_added,rf_90_leaf2,0.018451178451178274,0.006430976430976343,0.0,1.1840472348448954,8
bace,71,3,8,complementary_strong_added,lgbm_80_ff0.7,0.031107769423558973,0.020320802005012517,0.017403508771929865,1.1840472348448954,8
bace,71,1,16,complementary_strong_added,et_90_leaf2,0.02801379496368228,0.003911141937845586,-0.003814808392578528,1.1627597907124014,16
bace,71,2,16,complementary_strong_added,et_120_d20_leaf2,0.02111111111111108,0.0007407407407407085,0.0,1.1627597907124014,16
bace,71,3,16,complementary_strong_added,et_120_d20_leaf2,0.0361503759398496,0.0033884711779448295,0.0,1.1627597907124014,16
bace,71,1,32,complementary_strong_added,et_90_leaf2,0.02801379496368228,0.003911141937845586,-0.003814808392578528,1.1523711287051819,32
bace,71,2,32,complementary_strong_added,et_120_d20_leaf2,0.02111111111111108,0.0007407407407407085,0.0,1.1523711287051819,32
bace,71,3,32,complementary_strong_added,et_120_d20_leaf2,0.0361503759398496,0.0033884711779448295,0.0,1.1523711287051819,32
bace,71,1,4,exact_duplicate,base_2,0.0,0.02498892164229427,0.02498892164229427,1.0627141111534808,4
bace,71,2,4,exact_duplicate,base_1,0.0,0.0,0.0,1.0627141111534808,4
bace,71,3,4,exact_duplicate,base_1,0.0,0.0,0.0,1.0627141111534808,4
bace,71,1,8,exact_duplicate,base_2,0.0,0.02498892164229427,0.02498892164229427,1.062714111153481,4
bace,71,2,8,exact_duplicate,base_1,0.0,0.0,0.0,1.062714111153481,4
bace,71,3,8,exact_duplicate,base_1,0.0,0.0,0.0,1.062714111153481,4
bace,71,1,16,exact_duplicate,base_2,0.0,0.02498892164229427,0.02498892164229427,1.062714111153481,4
bace,71,2,16,exact_duplicate,base_1,0.0,0.0,0.0,1.062714111153481,4
bace,71,3,16,exact_duplicate,base_1,0.0,0.0,0.0,1.062714111153481,4
bace,71,1,32,exact_duplicate,base_2,0.0,0.02498892164229427,0.02498892164229427,1.062714111153481,4
bace,71,2,32,exact_duplicate,base_1,0.0,0.0,0.0,1.062714111153481,4
bace,71,3,32,exact_duplicate,base_1,0.0,0.0,0.0,1.062714111153481,4
bace,71,1,4,near_duplicate_95pct_anchor,base_2,0.0,0.02498892164229427,0.02498892164229427,1.0627141111534808,4
bace,71,2,4,near_duplicate_95pct_anchor,base_1,0.0,0.0,0.0,1.0627141111534808,4
bace,71,3,4,near_duplicate_95pct_anchor,base_1,0.0,0.0,0.0,1.0627141111534808,4
bace,71,1,8,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_2,0.0010591873302121524,0.023650367030807473,0.023650367030807473,1.0608885539448782,4
bace,71,2,8,near_duplicate_95pct_anchor,base_1,0.0009225589225588804,0.0009225589225588804,0.0009225589225588804,1.0608885539448782,4
bace,71,3,8,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_1,0.0015553884711779764,0.0,0.0,1.0608885539448782,4
bace,71,1,16,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_2,0.0010591873302121524,0.023650367030807473,0.023650367030807473,1.060035865473531,4
bace,71,2,16,near_duplicate_95pct_anchor,base_1,0.0009225589225588804,0.0009225589225588804,0.0009225589225588804,1.060035865473531,4
bace,71,3,16,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_1,0.0015553884711779764,0.0,0.0,1.060035865473531,4
bace,71,1,32,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_2,0.0010591873302121524,0.023650367030807473,0.023650367030807473,1.0590128233374188,4
bace,71,2,32,near_duplicate_95pct_anchor,base_1,0.0009225589225588804,0.0009225589225588804,0.0009225589225588804,1.0590128233374188,4
bace,71,3,32,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_1,0.0015553884711779764,0.0,0.0,1.0590128233374188,4
bace,83,1,4,registered,logreg_l2_c0.1,0.0,0.0,0.0,1.069669475466742,4
bace,83,2,4,registered,logreg_l2_c0.1,0.00425165098474678,0.00425165098474678,0.0,1.069669475466742,4
bace,83,3,4,registered,logreg_l2_c0.1,0.0,0.0,0.0,1.069669475466742,4
bace,83,1,8,registered,rf_120_d20_leaf2,0.029272232397232312,0.0,-0.0012210012210012167,1.1920861582501314,8
bace,83,2,8,registered,rf_120_d20_leaf2,0.00936532055402961,0.0,-0.003082812226053333,1.1920861582501314,8
bace,83,3,8,registered,rf_90_d12,0.024655367231638636,0.00741242937853126,0.00741242937853126,1.1920861582501314,8
bace,83,1,16,registered,et_120_d20_leaf2,0.035052910052910224,0.0,-0.002410205535205656,1.19409616231052,16
bace,83,2,16,registered,et_90_leaf2,0.013872655017240665,0.002286540821693883,0.0,1.19409616231052,16
bace,83,3,16,registered,rf_90_d12,0.028067796610169782,0.010824858757062406,0.008067796610169653,1.19409616231052,16
bace,83,1,32,registered,lgbm_100_leaf10,0.036184879934879954,0.0,-0.003542175417175386,1.1675131576811026,32
bace,83,2,32,registered,et_90_leaf2,0.013872655017240665,0.002286540821693883,0.0,1.1675131576811026,32
bace,83,3,32,registered,rf_90_d12,0.028067796610169782,0.010824858757062406,0.008067796610169653,1.1675131576811026,32
bace,83,1,4,weak_added,logreg_l2_c0.1,0.0,0.0,0.0,1.069669475466742,4
bace,83,2,4,weak_added,logreg_l2_c0.1,0.00425165098474678,0.00425165098474678,0.0,1.069669475466742,4
bace,83,3,4,weak_added,logreg_l2_c0.1,0.0,0.0,0.0,1.069669475466742,4
bace,83,1,8,weak_added,xgb_60_d3,0.0032878001628000586,0.0156186406186406,0.012330840455840542,1.1735710515097881,8
bace,83,2,8,weak_added,cat_100_d4,0.00425165098474678,0.004295482438197662,4.383145345088213e-05,1.1735710515097881,8
bace,83,3,8,weak_added,cat_100_d4,0.0032655367231639865,0.0,-0.0032655367231639865,1.1735710515097881,8
bace,83,1,16,weak_added,lgbm_100_leaf10,0.036184879934879954,0.0,-0.009500915750915717,1.1800006500945188,16
bace,83,2,16,weak_added,cat_60_d8,0.00425165098474678,0.005741920402080547,0.003886388872655022,1.1800006500945188,16
bace,83,3,16,weak_added,lgbm_60_l15,0.024836158192090618,0.008519774011299663,0.003502824858757192,1.1800006500945188,16
bace,83,1,32,weak_added,lgbm_100_leaf10,0.036184879934879954,0.0,-0.003542175417175386,1.1675131576811026,32
bace,83,2,32,weak_added,et_90_leaf2,0.013872655017240665,0.002286540821693883,0.0,1.1675131576811026,32
bace,83,3,32,weak_added,rf_90_d12,0.028067796610169782,0.010824858757062406,0.008067796610169653,1.1675131576811026,32
bace,83,1,4,complementary_strong_added,logreg_l2_c0.1,0.0,0.0,0.0,1.069669475466742,4
bace,83,2,4,complementary_strong_added,logreg_l2_c0.1,0.00425165098474678,0.00425165098474678,0.0,1.069669475466742,4
bace,83,3,4,complementary_strong_added,logreg_l2_c0.1,0.0,0.0,0.0,1.069669475466742,4
bace,83,1,8,complementary_strong_added,rf_90_leaf2,0.03264270451770457,0.004591473341473473,0.004591473341473473,1.2015246407498426,8
bace,83,2,8,complementary_strong_added,et_90_leaf2,0.011586114195546782,0.0,0.0,1.2015246407498426,8
bace,83,3,8,complementary_strong_added,rf_90_leaf2,0.026485875706214967,0.0018305084745763311,0.0006553672316383929,1.2015246407498426,8
bace,83,1,16,complementary_strong_added,et_120_d20_leaf2,0.035052910052910224,0.0,-0.002410205535205656,1.184973062436787,16
bace,83,2,16,complementary_strong_added,et_90_leaf2,0.011586114195546782,0.0,0.0,1.184973062436787,16
bace,83,3,16,complementary_strong_added,rf_90_d12,0.028067796610169782,0.010824858757062406,0.008067796610169653,1.184973062436787,16
bace,83,1,32,complementary_strong_added,lgbm_100_leaf10,0.036184879934879954,0.0,-0.003542175417175386,1.1675131576811024,32
bace,83,2,32,complementary_strong_added,et_90_leaf2,0.013872655017240665,0.002286540821693883,0.0,1.1675131576811024,32
bace,83,3,32,complementary_strong_added,rf_90_d12,0.028067796610169782,0.010824858757062406,0.008067796610169653,1.1675131576811024,32
bace,83,1,4,exact_duplicate,base_1,0.0,0.0,0.0,1.069669475466742,4
bace,83,2,4,exact_duplicate,base_1,0.00425165098474678,0.00425165098474678,0.0,1.069669475466742,4
bace,83,3,4,exact_duplicate,base_1,0.0,0.0,0.0,1.069669475466742,4
bace,83,1,8,exact_duplicate,base_1,0.0,0.0,0.0,1.0696694754667424,4
bace,83,2,8,exact_duplicate,base_1,0.00425165098474678,0.00425165098474678,0.0,1.0696694754667424,4
bace,83,3,8,exact_duplicate,base_1,0.0,0.0,0.0,1.0696694754667424,4
bace,83,1,16,exact_duplicate,base_1,0.0,0.0,0.0,1.069669475466742,4
bace,83,2,16,exact_duplicate,base_1,0.00425165098474678,0.00425165098474678,0.0,1.069669475466742,4
bace,83,3,16,exact_duplicate,base_1,0.0,0.0,0.0,1.069669475466742,4
bace,83,1,32,exact_duplicate,base_1,0.0,0.0,0.0,1.0696694754667424,4
bace,83,2,32,exact_duplicate,base_1,0.00425165098474678,0.00425165098474678,0.0,1.0696694754667424,4
bace,83,3,32,exact_duplicate,base_1,0.0,0.0,0.0,1.0696694754667424,4
bace,83,1,4,near_duplicate_95pct_anchor,base_1,0.0,0.0,0.0,1.069669475466742,4
bace,83,2,4,near_duplicate_95pct_anchor,base_1,0.00425165098474678,0.00425165098474678,0.0,1.069669475466742,4
bace,83,3,4,near_duplicate_95pct_anchor,base_1,0.0,0.0,0.0,1.069669475466742,4
bace,83,1,8,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_1,0.0011612230362230136,0.0,0.0,1.0677102731695673,4
bace,83,2,8,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_1,0.00425165098474678,0.0039652854888669875,0.0,1.0677102731695673,4
bace,83,3,8,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_1,0.0007949152542372495,0.0,0.0,1.0677102731695673,4
bace,83,1,16,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_1,0.0014944546194546326,0.00033323158323161906,0.0,1.0667486851497145,4
bace,83,2,16,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_1,0.004558471158903732,0.00427210566302394,0.0,1.0667486851497145,4
bace,83,3,16,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_1,0.0009096045197739544,0.00011468926553670489,0.0,1.0667486851497145,4
bace,83,1,32,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_1,0.0014944546194546326,0.00033323158323161906,0.0,1.0656568904669694,4
bace,83,2,32,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_17,0.004558471158903732,0.004312649757466147,4.054409444220752e-05,1.0656568904669694,4
bace,83,3,32,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_1,0.0009457627118643064,0.00015084745762705687,0.0,1.0656568904669694,4
bace,97,1,4,registered,logreg_l2_c0.1,0.0,0.0,0.0,1.0703383084202975,4
bace,97,2,4,registered,logreg_l2_c0.1,0.0,0.0,0.0,1.0703383084202975,4
bace,97,3,4,registered,logreg_l2_c0.1,0.0,0.0,0.0,1.0703383084202975,4
bace,97,1,8,registered,rf_120_d20_leaf2,0.0016257863858061272,0.0,0.0,1.1870383439859569,8
bace,97,2,8,registered,rf_90_leaf2,0.033333792192059786,0.0067934034469467885,0.00295963878641059,1.1870383439859569,8
bace,97,3,8,registered,rf_90_leaf2,0.027583168098700095,0.0,-0.006190790923110923,1.1870383439859569,8
bace,97,1,16,registered,rf_120_d20_leaf2,0.005923517353502494,0.004297730967696367,0.004170495511415906,1.1903259718044625,16
bace,97,2,16,registered,rf_90_leaf2,0.033333792192059786,0.0067934034469467885,0.002656792026870969,1.1903259718044625,16
bace,97,3,16,registered,rf_90_leaf2,0.02991848424763155,0.0023353161489314544,0.002092972020268813,1.1903259718044625,16
bace,97,1,32,registered,rf_120_d20_leaf2,0.009429561037675782,0.007803774651869655,0.004170495511415906,1.1628147206396167,32
bace,97,2,32,registered,rf_90_leaf2,0.0410907989648146,0.014550410219701604,0.002656792026870969,1.1628147206396167,32
bace,97,3,32,registered,rf_90_leaf2,0.02991848424763155,0.0023353161489314544,0.002092972020268813,1.1628147206396167,32
bace,97,1,4,weak_added,logreg_l2_c0.1,0.0,0.0,0.0,1.0703383084202975,4
bace,97,2,4,weak_added,logreg_l2_c0.1,0.0,0.0,0.0,1.0703383084202975,4
bace,97,3,4,weak_added,logreg_l2_c0.1,0.0,0.0,0.0,1.0703383084202975,4
bace,97,1,8,weak_added,xgb_60_d3,0.0,0.012624584717607967,0.012624584717607967,1.1776779674353994,8
bace,97,2,8,weak_added,xgb_100_d3,0.010517042013104994,0.0,-0.010517042013104994,1.1776779674353994,8
bace,97,3,8,weak_added,logreg_l2_c0.1,0.00820665344789595,0.00820665344789595,0.0,1.1776779674353994,8
bace,97,1,16,weak_added,cat_60_d8,0.0035484555029334786,0.005145967342899516,0.0034777691383330867,1.1833851295294144,16
bace,97,2,16,weak_added,cat_80_d6,0.029913000385441313,0.021749903639667334,0.02084136336104825,1.1833851295294144,16
bace,97,3,16,weak_added,histgb_lr0.05,0.01032165675258856,0.004450319453624174,0.00201586252478525,1.1833851295294144,16
bace,97,1,32,weak_added,rf_120_d20_leaf2,0.009429561037675782,0.007803774651869655,0.004170495511415906,1.1628147206396169,32
bace,97,2,32,weak_added,rf_90_leaf2,0.0410907989648146,0.014550410219701604,0.002656792026870969,1.1628147206396169,32
bace,97,3,32,weak_added,rf_90_leaf2,0.02991848424763155,0.0023353161489314544,0.002092972020268813,1.1628147206396169,32
bace,97,1,4,complementary_strong_added,logreg_l2_c0.1,0.0,0.0,0.0,1.0703383084202975,4
bace,97,2,4,complementary_strong_added,logreg_l2_c0.1,0.0,0.0,0.0,1.0703383084202975,4
bace,97,3,4,complementary_strong_added,logreg_l2_c0.1,0.0,0.0,0.0,1.0703383084202975,4
bace,97,1,8,complementary_strong_added,et_120_d20_leaf2,0.006990881458966647,0.0010673641054641525,-0.00012723545628046118,1.1866897323356136,8
bace,97,2,8,complementary_strong_added,rf_90_leaf2,0.03770442156268927,0.011164032817576275,0.002656792026870969,1.1866897323356136,8
bace,97,3,8,complementary_strong_added,rf_90_leaf2,0.029676140118968908,0.002092972020268813,0.002092972020268813,1.1866897323356136,8
bace,97,1,16,complementary_strong_added,rf_120_d20_leaf2,0.008468226479112162,0.006842440093306035,0.004170495511415906,1.180801765172648,16
bace,97,2,16,complementary_strong_added,rf_90_leaf2,0.0410907989648146,0.014550410219701604,0.002656792026870969,1.180801765172648,16
bace,97,3,16,complementary_strong_added,rf_90_leaf2,0.029676140118968908,0.002092972020268813,0.002092972020268813,1.180801765172648,16
bace,97,1,32,complementary_strong_added,rf_120_d20_leaf2,0.009429561037675782,0.007803774651869655,0.004170495511415906,1.1628147206396175,32
bace,97,2,32,complementary_strong_added,rf_90_leaf2,0.0410907989648146,0.014550410219701604,0.002656792026870969,1.1628147206396175,32
bace,97,3,32,complementary_strong_added,rf_90_leaf2,0.02991848424763155,0.0023353161489314544,0.002092972020268813,1.1628147206396175,32
bace,97,1,4,exact_duplicate,base_1,0.0,0.0,0.0,1.0703383084202975,4
bace,97,2,4,exact_duplicate,base_1,0.0,0.0,0.0,1.0703383084202975,4
bace,97,3,4,exact_duplicate,base_1,0.0,0.0,0.0,1.0703383084202975,4
bace,97,1,8,exact_duplicate,base_1,0.0,0.0,0.0,1.0703383084202978,4
bace,97,2,8,exact_duplicate,base_1,0.0,0.0,0.0,1.0703383084202978,4
bace,97,3,8,exact_duplicate,base_1,0.0,0.0,0.0,1.0703383084202978,4
bace,97,1,16,exact_duplicate,base_1,0.0,0.0,0.0,1.0703383084202978,4
bace,97,2,16,exact_duplicate,base_1,0.0,0.0,0.0,1.0703383084202978,4
bace,97,3,16,exact_duplicate,base_1,0.0,0.0,0.0,1.0703383084202978,4
bace,97,1,32,exact_duplicate,base_1,0.0,0.0,0.0,1.0703383084202978,4
bace,97,2,32,exact_duplicate,base_1,0.0,0.0,0.0,1.0703383084202978,4
bace,97,3,32,exact_duplicate,base_1,0.0,0.0,0.0,1.0703383084202978,4
bace,97,1,4,near_duplicate_95pct_anchor,base_1,0.0,0.0,0.0,1.0703383084202975,4
bace,97,2,4,near_duplicate_95pct_anchor,base_1,0.0,0.0,0.0,1.0703383084202975,4
bace,97,3,4,near_duplicate_95pct_anchor,base_1,0.0,0.0,0.0,1.0703383084202975,4
bace,97,1,8,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_1,0.0,0.0006248674630664475,0.0,1.0683158892518474,4
bace,97,2,8,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_1,0.0016666896096029227,0.0,0.0,1.0683158892518474,4
bace,97,3,8,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_1,0.0009500991407799253,0.0,0.0,1.0683158892518474,4
bace,97,1,16,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_1,4.347211422917052e-05,0.000668339577295618,0.0,1.0674402915873165,4
bace,97,2,16,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_1,0.0016666896096029227,0.0,0.0,1.0674402915873165,4
bace,97,3,16,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_5,0.0012684512007049564,0.0,-0.00031835205992503113,1.0674402915873165,4
bace,97,1,32,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_1,0.0003523715275323136,0.000977238990598761,0.0,1.0663392737046213,4
bace,97,2,32,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_1,0.0016666896096029227,0.0,0.0,1.0663392737046213,4
bace,97,3,32,near_duplicate_95pct_anchor,near_duplicate_95pct_anchor_17,0.0012684512007049564,0.00039380920907683414,7.545714915180302e-05,1.0663392737046213,4
bace,113,1,4,registered,logreg_l2_c0.1,0.0,0.0,0.0,1.0623894245297012,4
bace,113,2,4,registered,logreg_l2_c0.1,0.0016477516477516607,0.0016477516477516607,0.0,1.0623894245297012,4
bace,113,3,4,registered,logreg_l2_c0.1,0.0,0.0,0.0,1.0623894245297012,4
bace,113,1,8,registered,rf_120_d20_leaf2,0.023259370481592767,0.003100322544766998,0.0,1.1859798737376948,8
bace,113,2,8,registered,rf_120_d20_leaf2,0.026666276666276745,0.005606255606255606,0.0,1.1859798737376948,8
bace,113,3,8,registered,rf_120_d20_leaf2,0.021475655430711504,0.0028239700374531607,0.0,1.1859798737376948,8
bace,113,1,16,registered,et_120_d20_leaf2,0.023259370481592767,0.0041291291291292165,0.0,1.1796521553191286,16
bace,113,2,16,registered,et_90_leaf2,0.028440778440778525,0.001550251550251569,-0.002301002301002275,1.1796521553191286,16
bace,113,3,16,registered,et_120_d20_leaf2,0.02414232209737821,0.003048689138576921,0.0,1.1796521553191286,16
bace,113,1,32,registered,et_120_d20_leaf2,0.023259370481592767,0.0041291291291292165,0.0,1.1525719235256213,32
